ENSMUSG00000089699.2	ENSMUST00000161581.2
ENSMUSG00000101370.2	ENSMUST00000185794.2
ENSMUSG00000101734.2	ENSMUST00000188610.2
ENSMUSG00000099823.2	ENSMUST00000187280.2
ENSMUSG00000100294.7	ENSMUST00000188082.7
ENSMUSG00000101595.2	ENSMUST00000188551.2
ENSMUSG00000089709.2	ENSMUST00000162306.2
ENSMUSG00000101037.2	ENSMUST00000187393.2
ENSMUSG00000110827.2	ENSMUST00000217220.2
ENSMUSG00000086585.2	ENSMUST00000126025.2
ENSMUSG00000086248.3	ENSMUST00000131619.3
ENSMUSG00000096655.3	ENSMUST00000189279.2
ENSMUSG00000096655.3	ENSMUST00000188975.2
ENSMUSG00000096655.3	ENSMUST00000190890.2
ENSMUSG00000096655.3	ENSMUST00000189348.2
ENSMUSG00000097777.8	ENSMUST00000180727.8
ENSMUSG00000097777.8	ENSMUST00000185324.2
ENSMUSG00000101867.2	ENSMUST00000186632.2
ENSMUSG00000100931.2	ENSMUST00000189281.2
ENSMUSG00000056418.4	ENSMUST00000185694.2
ENSMUSG00000102097.2	ENSMUST00000186821.2
ENSMUSG00000101581.7	ENSMUST00000189067.7
ENSMUSG00000101581.7	ENSMUST00000190054.2
ENSMUSG00000085541.2	ENSMUST00000145410.2
ENSMUSG00000101365.2	ENSMUST00000186238.2
ENSMUSG00000084911.2	ENSMUST00000125071.2
ENSMUSG00000087167.2	ENSMUST00000127307.2
ENSMUSG00000090255.8	ENSMUST00000162370.8
ENSMUSG00000090255.8	ENSMUST00000162911.2
ENSMUSG00000046995.4	ENSMUST00000061643.4
ENSMUSG00000051074.5	ENSMUST00000190541.2
ENSMUSG00000051074.5	ENSMUST00000058992.3
ENSMUSG00000102861.2	ENSMUST00000195540.2
ENSMUSG00000102013.2	ENSMUST00000186387.2
ENSMUSG00000097072.8	ENSMUST00000181706.8
ENSMUSG00000100281.2	ENSMUST00000191492.2
ENSMUSG00000100123.2	ENSMUST00000189195.2
ENSMUSG00000089655.2	ENSMUST00000161981.2
ENSMUSG00000110929.2	ENSMUST00000216324.2
ENSMUSG00000101584.3	ENSMUST00000185764.2
ENSMUSG00000101042.2	ENSMUST00000187644.2
ENSMUSG00000111258.2	ENSMUST00000214991.2
ENSMUSG00000111258.2	ENSMUST00000213192.2
ENSMUSG00000101287.2	ENSMUST00000187637.2
ENSMUSG00000100176.2	ENSMUST00000189857.2
ENSMUSG00000101941.2	ENSMUST00000190949.2
ENSMUSG00000100807.3	ENSMUST00000216148.2
ENSMUSG00000100807.3	ENSMUST00000187061.2
ENSMUSG00000100807.3	ENSMUST00000216859.2
ENSMUSG00000101648.2	ENSMUST00000190718.2
ENSMUSG00000100279.2	ENSMUST00000189074.2
ENSMUSG00000099491.2	ENSMUST00000185478.2
ENSMUSG00000093812.2	ENSMUST00000178539.2
ENSMUSG00000110884.2	ENSMUST00000217446.2
ENSMUSG00000110765.2	ENSMUST00000215971.2
ENSMUSG00000111399.2	ENSMUST00000216687.2
ENSMUSG00000086236.10	ENSMUST00000143564.8
ENSMUSG00000085168.3	ENSMUST00000144420.2
ENSMUSG00000085168.3	ENSMUST00000215604.2
ENSMUSG00000111278.2	ENSMUST00000214196.2
ENSMUSG00000099616.2	ENSMUST00000190332.2
ENSMUSG00000099722.4	ENSMUST00000217020.2
ENSMUSG00000099722.4	ENSMUST00000217229.2
ENSMUSG00000099722.4	ENSMUST00000217560.2
ENSMUSG00000099722.4	ENSMUST00000213655.2
ENSMUSG00000099722.4	ENSMUST00000215120.2
ENSMUSG00000099722.4	ENSMUST00000213151.2
ENSMUSG00000099722.4	ENSMUST00000213325.2
ENSMUSG00000099722.4	ENSMUST00000213410.2
ENSMUSG00000099722.4	ENSMUST00000213614.2
ENSMUSG00000099722.4	ENSMUST00000215272.2
ENSMUSG00000099722.4	ENSMUST00000215044.2
ENSMUSG00000111035.2	ENSMUST00000216588.2
ENSMUSG00000099599.2	ENSMUST00000191599.2
ENSMUSG00000111044.2	ENSMUST00000213142.2
ENSMUSG00000093590.2	ENSMUST00000177284.2
ENSMUSG00000085430.3	ENSMUST00000128415.3
ENSMUSG00000099373.2	ENSMUST00000188984.2
ENSMUSG00000111796.2	ENSMUST00000213434.2
ENSMUSG00000100795.3	ENSMUST00000213687.2
ENSMUSG00000100795.3	ENSMUST00000214517.2
ENSMUSG00000086296.3	ENSMUST00000143956.2
ENSMUSG00000086296.3	ENSMUST00000150953.2
ENSMUSG00000097592.3	ENSMUST00000180701.3
ENSMUSG00000099879.2	ENSMUST00000185808.2
ENSMUSG00000100039.2	ENSMUST00000186713.2
ENSMUSG00000101411.2	ENSMUST00000187786.2
ENSMUSG00000103835.2	ENSMUST00000193626.2
ENSMUSG00000090207.3	ENSMUST00000193135.2
ENSMUSG00000090207.3	ENSMUST00000161822.2
ENSMUSG00000090207.3	ENSMUST00000162334.2
ENSMUSG00000104086.2	ENSMUST00000195377.2
ENSMUSG00000090570.2	ENSMUST00000163196.2
ENSMUSG00000102144.2	ENSMUST00000194547.2
ENSMUSG00000091816.2	ENSMUST00000167578.2
ENSMUSG00000091425.2	ENSMUST00000164032.2
ENSMUSG00000102300.2	ENSMUST00000193782.2
ENSMUSG00000097099.3	ENSMUST00000180865.3
ENSMUSG00000097099.3	ENSMUST00000181099.2
ENSMUSG00000089935.2	ENSMUST00000162027.2
ENSMUSG00000103164.2	ENSMUST00000192996.2
ENSMUSG00000102899.2	ENSMUST00000194573.2
ENSMUSG00000102377.2	ENSMUST00000193668.2
ENSMUSG00000093749.2	ENSMUST00000175729.2
ENSMUSG00000093619.2	ENSMUST00000175891.2
ENSMUSG00000102540.2	ENSMUST00000191858.2
ENSMUSG00000092218.2	ENSMUST00000173683.2
ENSMUSG00000102224.6	ENSMUST00000194140.2
ENSMUSG00000104208.2	ENSMUST00000192053.2
ENSMUSG00000104399.2	ENSMUST00000195351.2
ENSMUSG00000103103.2	ENSMUST00000193193.2
ENSMUSG00000103103.2	ENSMUST00000194104.2
ENSMUSG00000102770.2	ENSMUST00000194112.2
ENSMUSG00000103785.2	ENSMUST00000193114.2
ENSMUSG00000103785.2	ENSMUST00000193519.2
ENSMUSG00000103811.2	ENSMUST00000192972.2
ENSMUSG00000025644.11	ENSMUST00000134690.2
ENSMUSG00000106134.2	ENSMUST00000197559.2
ENSMUSG00000104674.2	ENSMUST00000196601.2
ENSMUSG00000105856.2	ENSMUST00000200260.2
ENSMUSG00000105484.2	ENSMUST00000198407.2
ENSMUSG00000105127.2	ENSMUST00000198086.2
ENSMUSG00000104945.2	ENSMUST00000197421.2
ENSMUSG00000102060.2	ENSMUST00000185439.2
ENSMUSG00000057802.9	ENSMUST00000197321.5
ENSMUSG00000106647.2	ENSMUST00000199378.2
ENSMUSG00000106232.2	ENSMUST00000197414.2
ENSMUSG00000111054.2	ENSMUST00000215688.2
ENSMUSG00000089718.2	ENSMUST00000161216.2
ENSMUSG00000087038.10	ENSMUST00000144424.9
ENSMUSG00000087038.10	ENSMUST00000139552.3
ENSMUSG00000087038.10	ENSMUST00000163302.2
ENSMUSG00000110876.2	ENSMUST00000216779.2
ENSMUSG00000110996.2	ENSMUST00000213712.2
ENSMUSG00000111235.2	ENSMUST00000213839.2
ENSMUSG00000111022.2	ENSMUST00000217623.2
ENSMUSG00000110784.2	ENSMUST00000215648.2
ENSMUSG00000111532.2	ENSMUST00000214286.2
ENSMUSG00000111199.2	ENSMUST00000216389.2
ENSMUSG00000109890.3	ENSMUST00000209897.2
ENSMUSG00000109890.3	ENSMUST00000209716.2
ENSMUSG00000111364.2	ENSMUST00000213455.2
ENSMUSG00000111793.2	ENSMUST00000214534.2
ENSMUSG00000111734.2	ENSMUST00000214237.2
ENSMUSG00000064299.7	ENSMUST00000213446.2
ENSMUSG00000074039.11	ENSMUST00000124664.8
ENSMUSG00000074039.11	ENSMUST00000131898.2
ENSMUSG00000097821.3	ENSMUST00000238379.2
ENSMUSG00000052724.8	ENSMUST00000150678.2
ENSMUSG00000098127.2	ENSMUST00000183244.2
ENSMUSG00000098191.2	ENSMUST00000182545.2
ENSMUSG00000097967.2	ENSMUST00000182789.2
ENSMUSG00000111398.2	ENSMUST00000217400.2
ENSMUSG00000110905.2	ENSMUST00000215982.2
ENSMUSG00000087469.2	ENSMUST00000130584.2
ENSMUSG00000111243.2	ENSMUST00000214742.2
ENSMUSG00000111729.2	ENSMUST00000214749.2
ENSMUSG00000111324.2	ENSMUST00000217302.2
ENSMUSG00000110752.2	ENSMUST00000215052.2
ENSMUSG00000110752.2	ENSMUST00000217456.2
ENSMUSG00000079669.3	ENSMUST00000172075.2
ENSMUSG00000097240.2	ENSMUST00000180386.2
ENSMUSG00000097402.2	ENSMUST00000181824.2
ENSMUSG00000098161.2	ENSMUST00000182885.2
ENSMUSG00000111843.2	ENSMUST00000213675.2
ENSMUSG00000110692.2	ENSMUST00000212286.2
ENSMUSG00000110676.2	ENSMUST00000212679.2
ENSMUSG00000086119.3	ENSMUST00000134688.2
ENSMUSG00000086119.3	ENSMUST00000149952.2
ENSMUSG00000086119.3	ENSMUST00000128982.2
ENSMUSG00000086119.3	ENSMUST00000190235.2
ENSMUSG00000087041.2	ENSMUST00000139512.2
ENSMUSG00000074029.3	ENSMUST00000093527.4
ENSMUSG00000111204.2	ENSMUST00000217028.2
ENSMUSG00000097504.2	ENSMUST00000181600.2
ENSMUSG00000097223.3	ENSMUST00000214307.2
ENSMUSG00000097223.3	ENSMUST00000180676.2
ENSMUSG00000111639.2	ENSMUST00000217388.2
ENSMUSG00000111639.2	ENSMUST00000214403.2
ENSMUSG00000111369.2	ENSMUST00000216943.2
ENSMUSG00000111089.2	ENSMUST00000215481.2
ENSMUSG00000111792.2	ENSMUST00000216918.2
ENSMUSG00000111028.2	ENSMUST00000214963.2
ENSMUSG00000111219.2	ENSMUST00000216004.2
ENSMUSG00000111360.2	ENSMUST00000215107.2
ENSMUSG00000111360.2	ENSMUST00000216718.2
ENSMUSG00000111498.2	ENSMUST00000213406.2
ENSMUSG00000111498.2	ENSMUST00000217104.2
ENSMUSG00000111828.2	ENSMUST00000213677.2
ENSMUSG00000052658.6	ENSMUST00000213974.2
ENSMUSG00000110760.2	ENSMUST00000214759.2
ENSMUSG00000111533.2	ENSMUST00000215086.2
ENSMUSG00000111831.2	ENSMUST00000215385.2
ENSMUSG00000111270.2	ENSMUST00000216419.2
ENSMUSG00000111720.2	ENSMUST00000215662.2
ENSMUSG00000110911.2	ENSMUST00000216237.2
ENSMUSG00000111233.2	ENSMUST00000215206.2
ENSMUSG00000110730.2	ENSMUST00000214714.2
ENSMUSG00000111094.2	ENSMUST00000216269.2
ENSMUSG00000111445.2	ENSMUST00000214083.2
ENSMUSG00000111528.2	ENSMUST00000215728.2
ENSMUSG00000100146.2	ENSMUST00000188320.2
ENSMUSG00000086365.3	ENSMUST00000214011.2
ENSMUSG00000110863.2	ENSMUST00000213695.2
ENSMUSG00000110863.2	ENSMUST00000215259.2
ENSMUSG00000111598.2	ENSMUST00000215630.2
ENSMUSG00000110814.2	ENSMUST00000216555.2
ENSMUSG00000084995.9	ENSMUST00000156364.2
ENSMUSG00000097820.4	ENSMUST00000181325.4
ENSMUSG00000097820.4	ENSMUST00000216791.2
ENSMUSG00000092042.2	ENSMUST00000152043.3
ENSMUSG00000111079.2	ENSMUST00000217491.2
ENSMUSG00000111465.2	ENSMUST00000213591.2
ENSMUSG00000043773.6	ENSMUST00000214777.2
ENSMUSG00000111053.2	ENSMUST00000214808.2
ENSMUSG00000111873.2	ENSMUST00000214575.2
ENSMUSG00000110729.2	ENSMUST00000215635.2
ENSMUSG00000111389.2	ENSMUST00000213810.2
ENSMUSG00000111389.2	ENSMUST00000215177.2
ENSMUSG00000111785.2	ENSMUST00000214091.2
ENSMUSG00000111434.2	ENSMUST00000213905.2
ENSMUSG00000097572.3	ENSMUST00000216452.2
ENSMUSG00000097572.3	ENSMUST00000213132.2
ENSMUSG00000111268.2	ENSMUST00000214412.2
ENSMUSG00000093598.2	ENSMUST00000177015.2
ENSMUSG00000111192.2	ENSMUST00000214078.2
ENSMUSG00000111146.2	ENSMUST00000214817.2
ENSMUSG00000110984.2	ENSMUST00000214925.2
ENSMUSG00000111221.2	ENSMUST00000214554.2
ENSMUSG00000097736.9	ENSMUST00000181682.9
ENSMUSG00000097736.9	ENSMUST00000181107.2
ENSMUSG00000097736.9	ENSMUST00000215759.2
ENSMUSG00000111143.2	ENSMUST00000216699.2
ENSMUSG00000111068.2	ENSMUST00000213492.2
ENSMUSG00000111068.2	ENSMUST00000215101.2
ENSMUSG00000111577.2	ENSMUST00000215837.2
ENSMUSG00000111325.2	ENSMUST00000213573.2
ENSMUSG00000097322.9	ENSMUST00000180486.8
ENSMUSG00000097322.9	ENSMUST00000214426.2
ENSMUSG00000097322.9	ENSMUST00000180877.2
ENSMUSG00000111063.2	ENSMUST00000214957.2
ENSMUSG00000110945.2	ENSMUST00000217077.2
ENSMUSG00000111789.2	ENSMUST00000217036.2
ENSMUSG00000111371.2	ENSMUST00000213385.2
ENSMUSG00000091172.2	ENSMUST00000164734.2
ENSMUSG00000090608.2	ENSMUST00000170214.2
ENSMUSG00000091661.3	ENSMUST00000214413.2
ENSMUSG00000110834.2	ENSMUST00000214845.2
ENSMUSG00000111733.2	ENSMUST00000217183.2
ENSMUSG00000071434.3	ENSMUST00000095874.3
ENSMUSG00000110909.2	ENSMUST00000217333.2
ENSMUSG00000111266.2	ENSMUST00000213553.2
ENSMUSG00000095123.2	ENSMUST00000178920.2
ENSMUSG00000085687.2	ENSMUST00000132184.2
ENSMUSG00000096553.3	ENSMUST00000180100.2
ENSMUSG00000092190.2	ENSMUST00000174654.2
ENSMUSG00000085211.3	ENSMUST00000180853.2
ENSMUSG00000085211.3	ENSMUST00000147230.2
ENSMUSG00000112360.2	ENSMUST00000218165.2
ENSMUSG00000112109.2	ENSMUST00000219578.2
ENSMUSG00000111215.2	ENSMUST00000213934.2
ENSMUSG00000097597.3	ENSMUST00000180770.3
ENSMUSG00000111731.2	ENSMUST00000215873.2
ENSMUSG00000111674.2	ENSMUST00000213841.2
ENSMUSG00000112019.2	ENSMUST00000220435.2
ENSMUSG00000111627.2	ENSMUST00000214867.2
ENSMUSG00000112700.2	ENSMUST00000218493.2
ENSMUSG00000112303.2	ENSMUST00000217963.2
ENSMUSG00000112146.2	ENSMUST00000218800.2
ENSMUSG00000101621.3	ENSMUST00000219328.2
ENSMUSG00000112074.2	ENSMUST00000219020.2
ENSMUSG00000112713.2	ENSMUST00000217707.2
ENSMUSG00000112060.2	ENSMUST00000219242.2
ENSMUSG00000109160.2	ENSMUST00000207631.2
ENSMUSG00000109160.2	ENSMUST00000207288.2
ENSMUSG00000109160.2	ENSMUST00000208935.2
ENSMUSG00000112219.2	ENSMUST00000219446.2
ENSMUSG00000112573.2	ENSMUST00000218424.2
ENSMUSG00000112730.2	ENSMUST00000220108.2
ENSMUSG00000112730.2	ENSMUST00000220270.2
ENSMUSG00000090070.2	ENSMUST00000161579.2
ENSMUSG00000097007.4	ENSMUST00000181330.3
ENSMUSG00000097007.4	ENSMUST00000181688.2
ENSMUSG00000112151.2	ENSMUST00000218979.2
ENSMUSG00000111995.2	ENSMUST00000217771.2
ENSMUSG00000112747.2	ENSMUST00000218793.2
ENSMUSG00000112775.2	ENSMUST00000220015.2
ENSMUSG00000112156.2	ENSMUST00000219252.2
ENSMUSG00000112131.2	ENSMUST00000218657.2
ENSMUSG00000097378.9	ENSMUST00000180529.2
ENSMUSG00000112498.2	ENSMUST00000219965.2
ENSMUSG00000112055.2	ENSMUST00000219684.2
ENSMUSG00000112172.2	ENSMUST00000220029.2
ENSMUSG00000112102.2	ENSMUST00000218512.2
ENSMUSG00000101014.2	ENSMUST00000189331.2
ENSMUSG00000112266.2	ENSMUST00000218190.2
ENSMUSG00000112284.2	ENSMUST00000219646.2
ENSMUSG00000112238.2	ENSMUST00000218029.2
ENSMUSG00000112679.2	ENSMUST00000219975.2
ENSMUSG00000112225.2	ENSMUST00000218527.2
ENSMUSG00000111888.2	ENSMUST00000220256.2
ENSMUSG00000085572.2	ENSMUST00000124976.2
ENSMUSG00000096963.2	ENSMUST00000181479.2
ENSMUSG00000112113.2	ENSMUST00000220206.2
ENSMUSG00000112928.2	ENSMUST00000217695.2
ENSMUSG00000112089.2	ENSMUST00000219416.2
ENSMUSG00000112800.2	ENSMUST00000217765.2
ENSMUSG00000112800.2	ENSMUST00000219541.2
ENSMUSG00000111963.2	ENSMUST00000218861.2
ENSMUSG00000112227.2	ENSMUST00000218833.2
ENSMUSG00000112929.2	ENSMUST00000217766.2
ENSMUSG00000101969.3	ENSMUST00000185722.2
ENSMUSG00000101969.3	ENSMUST00000208005.2
ENSMUSG00000111922.2	ENSMUST00000220296.2
ENSMUSG00000112478.2	ENSMUST00000217920.2
ENSMUSG00000112587.2	ENSMUST00000219355.2
ENSMUSG00000111927.2	ENSMUST00000220318.2
ENSMUSG00000112629.2	ENSMUST00000219966.2
ENSMUSG00000093672.3	ENSMUST00000181428.2
ENSMUSG00000093672.3	ENSMUST00000176132.2
ENSMUSG00000096977.3	ENSMUST00000181897.2
ENSMUSG00000111474.2	ENSMUST00000215162.2
ENSMUSG00000111474.2	ENSMUST00000214043.2
ENSMUSG00000110737.2	ENSMUST00000215429.2
ENSMUSG00000111318.2	ENSMUST00000214387.2
ENSMUSG00000110938.2	ENSMUST00000217047.2
ENSMUSG00000111821.2	ENSMUST00000217363.2
ENSMUSG00000111052.2	ENSMUST00000216041.2
ENSMUSG00000110917.2	ENSMUST00000213234.2
ENSMUSG00000110902.2	ENSMUST00000214178.2
ENSMUSG00000042940.9	ENSMUST00000052806.8
ENSMUSG00000110958.2	ENSMUST00000213761.2
ENSMUSG00000110754.2	ENSMUST00000214323.2
ENSMUSG00000111447.2	ENSMUST00000217535.2
ENSMUSG00000111447.2	ENSMUST00000213372.2
ENSMUSG00000111447.2	ENSMUST00000215889.2
ENSMUSG00000069713.3	ENSMUST00000092680.3
ENSMUSG00000111091.2	ENSMUST00000213510.2
ENSMUSG00000111227.2	ENSMUST00000214691.2
ENSMUSG00000111102.2	ENSMUST00000215135.2
ENSMUSG00000097923.2	ENSMUST00000180680.2
ENSMUSG00000110967.2	ENSMUST00000213692.2
ENSMUSG00000111005.2	ENSMUST00000215633.2
ENSMUSG00000111200.2	ENSMUST00000217285.2
ENSMUSG00000112654.2	ENSMUST00000218108.2
ENSMUSG00000037535.6	ENSMUST00000188024.2
ENSMUSG00000037535.6	ENSMUST00000187763.2
ENSMUSG00000056716.11	ENSMUST00000071008.6
ENSMUSG00000099749.2	ENSMUST00000189792.2
ENSMUSG00000097107.2	ENSMUST00000180731.2
ENSMUSG00000097705.2	ENSMUST00000180456.2
ENSMUSG00000097705.2	ENSMUST00000181532.2
ENSMUSG00000097108.2	ENSMUST00000181953.2
ENSMUSG00000096937.2	ENSMUST00000180537.2
ENSMUSG00000112888.2	ENSMUST00000219081.2
ENSMUSG00000112397.2	ENSMUST00000220000.2
ENSMUSG00000111894.2	ENSMUST00000219823.2
ENSMUSG00000112868.2	ENSMUST00000219658.2
ENSMUSG00000112868.2	ENSMUST00000219522.2
ENSMUSG00000085451.3	ENSMUST00000125161.3
ENSMUSG00000086148.2	ENSMUST00000134627.2
ENSMUSG00000087400.9	ENSMUST00000146208.2
ENSMUSG00000087400.9	ENSMUST00000136908.8
ENSMUSG00000087400.9	ENSMUST00000125158.2
ENSMUSG00000112758.2	ENSMUST00000219852.2
ENSMUSG00000111970.2	ENSMUST00000219012.2
ENSMUSG00000111970.2	ENSMUST00000218700.2
ENSMUSG00000112352.2	ENSMUST00000218840.2
ENSMUSG00000101537.2	ENSMUST00000191547.2
ENSMUSG00000112630.2	ENSMUST00000218080.2
ENSMUSG00000112803.2	ENSMUST00000217933.2
ENSMUSG00000112444.2	ENSMUST00000218300.2
ENSMUSG00000112324.2	ENSMUST00000219283.2
ENSMUSG00000039098.4	ENSMUST00000041011.4
ENSMUSG00000112797.2	ENSMUST00000219589.2
ENSMUSG00000111950.2	ENSMUST00000218733.2
ENSMUSG00000112751.2	ENSMUST00000220276.2
ENSMUSG00000101636.2	ENSMUST00000187815.2
ENSMUSG00000112610.2	ENSMUST00000218769.2
ENSMUSG00000112206.2	ENSMUST00000218501.2
ENSMUSG00000110830.2	ENSMUST00000215448.2
ENSMUSG00000110830.2	ENSMUST00000215520.2
ENSMUSG00000111646.2	ENSMUST00000217378.2
ENSMUSG00000110831.2	ENSMUST00000215560.2
ENSMUSG00000111195.2	ENSMUST00000216752.2
ENSMUSG00000111080.2	ENSMUST00000214634.2
ENSMUSG00000111778.2	ENSMUST00000214464.2
ENSMUSG00000111778.2	ENSMUST00000214000.2
ENSMUSG00000111256.2	ENSMUST00000213319.2
ENSMUSG00000110976.2	ENSMUST00000215166.2
ENSMUSG00000112469.2	ENSMUST00000218959.2
ENSMUSG00000112707.2	ENSMUST00000217716.2
ENSMUSG00000112707.2	ENSMUST00000219691.2
ENSMUSG00000090087.2	ENSMUST00000160756.2
ENSMUSG00000112280.2	ENSMUST00000217778.2
ENSMUSG00000112280.2	ENSMUST00000164429.2
ENSMUSG00000111905.2	ENSMUST00000218530.2
ENSMUSG00000111149.2	ENSMUST00000216701.2
ENSMUSG00000097274.3	ENSMUST00000181185.2
ENSMUSG00000111753.2	ENSMUST00000214107.2
ENSMUSG00000111550.2	ENSMUST00000213846.2
ENSMUSG00000110731.2	ENSMUST00000214163.2
ENSMUSG00000046463.6	ENSMUST00000062667.4
ENSMUSG00000046463.6	ENSMUST00000191067.2
ENSMUSG00000046463.6	ENSMUST00000217338.2
ENSMUSG00000110799.2	ENSMUST00000217044.2
ENSMUSG00000097742.2	ENSMUST00000181602.2
ENSMUSG00000111488.2	ENSMUST00000213538.2
ENSMUSG00000111234.2	ENSMUST00000215643.2
ENSMUSG00000111208.2	ENSMUST00000213800.2
ENSMUSG00000111055.2	ENSMUST00000215835.2
ENSMUSG00000111008.2	ENSMUST00000213973.2
ENSMUSG00000111183.2	ENSMUST00000215530.2
ENSMUSG00000087014.2	ENSMUST00000153722.2
ENSMUSG00000086915.8	ENSMUST00000122987.2
ENSMUSG00000086915.8	ENSMUST00000143877.2
ENSMUSG00000087177.8	ENSMUST00000129191.8
ENSMUSG00000087177.8	ENSMUST00000139356.8
ENSMUSG00000087177.8	ENSMUST00000133302.8
ENSMUSG00000087177.8	ENSMUST00000145971.2
ENSMUSG00000087177.8	ENSMUST00000136862.8
ENSMUSG00000087177.8	ENSMUST00000155482.2
ENSMUSG00000097890.3	ENSMUST00000181590.2
ENSMUSG00000110781.2	ENSMUST00000213387.2
ENSMUSG00000111045.2	ENSMUST00000214034.2
ENSMUSG00000111665.2	ENSMUST00000217206.2
ENSMUSG00000038491.10	ENSMUST00000143103.2
ENSMUSG00000038491.10	ENSMUST00000044774.9
ENSMUSG00000111098.2	ENSMUST00000214667.2
ENSMUSG00000111576.2	ENSMUST00000213704.2
ENSMUSG00000111587.2	ENSMUST00000214352.2
ENSMUSG00000090708.2	ENSMUST00000164074.2
ENSMUSG00000091370.2	ENSMUST00000170047.2
ENSMUSG00000102114.3	ENSMUST00000215667.2
ENSMUSG00000111103.2	ENSMUST00000214172.2
ENSMUSG00000086434.2	ENSMUST00000149950.2
ENSMUSG00000086428.2	ENSMUST00000129933.2
ENSMUSG00000111293.2	ENSMUST00000216467.2
ENSMUSG00000111293.2	ENSMUST00000213985.2
ENSMUSG00000111086.2	ENSMUST00000214070.2
ENSMUSG00000111171.2	ENSMUST00000213522.2
ENSMUSG00000102062.2	ENSMUST00000189221.2
ENSMUSG00000045008.3	ENSMUST00000238274.2
ENSMUSG00000111368.2	ENSMUST00000216546.2
ENSMUSG00000075184.4	ENSMUST00000213342.2
ENSMUSG00000075184.4	ENSMUST00000099888.4
ENSMUSG00000111565.2	ENSMUST00000214968.2
ENSMUSG00000111749.2	ENSMUST00000217559.2
ENSMUSG00000111575.2	ENSMUST00000214822.2
ENSMUSG00000111377.2	ENSMUST00000214129.2
ENSMUSG00000111422.2	ENSMUST00000217501.2
ENSMUSG00000111422.2	ENSMUST00000215747.2
ENSMUSG00000111342.2	ENSMUST00000214651.2
ENSMUSG00000111342.2	ENSMUST00000217125.2
ENSMUSG00000111078.2	ENSMUST00000215400.2
ENSMUSG00000111463.2	ENSMUST00000213965.2
ENSMUSG00000111116.2	ENSMUST00000216739.2
ENSMUSG00000111535.2	ENSMUST00000217008.2
ENSMUSG00000111034.2	ENSMUST00000217458.2
ENSMUSG00000111362.2	ENSMUST00000216787.2
ENSMUSG00000111494.2	ENSMUST00000213122.2
ENSMUSG00000110893.2	ENSMUST00000217315.2
ENSMUSG00000111868.2	ENSMUST00000214570.2
ENSMUSG00000110898.2	ENSMUST00000216422.2
ENSMUSG00000110891.2	ENSMUST00000214642.2
ENSMUSG00000090088.2	ENSMUST00000162062.2
ENSMUSG00000110874.2	ENSMUST00000213571.2
ENSMUSG00000110874.2	ENSMUST00000213245.2
ENSMUSG00000110874.2	ENSMUST00000214947.2
ENSMUSG00000110874.2	ENSMUST00000215085.2
ENSMUSG00000111182.2	ENSMUST00000214686.2
ENSMUSG00000111182.2	ENSMUST00000217441.2
ENSMUSG00000110843.2	ENSMUST00000214355.2
ENSMUSG00000111419.2	ENSMUST00000214033.2
ENSMUSG00000111262.2	ENSMUST00000217071.2
ENSMUSG00000097884.2	ENSMUST00000180729.2
ENSMUSG00000112103.2	ENSMUST00000217904.2
ENSMUSG00000111202.2	ENSMUST00000213811.2
ENSMUSG00000112212.2	ENSMUST00000219395.2
ENSMUSG00000112766.2	ENSMUST00000219828.2
ENSMUSG00000112843.2	ENSMUST00000220221.2
ENSMUSG00000112878.2	ENSMUST00000219017.2
ENSMUSG00000062224.7	ENSMUST00000075909.6
ENSMUSG00000112270.2	ENSMUST00000220412.2
ENSMUSG00000112337.2	ENSMUST00000217696.2
ENSMUSG00000112659.2	ENSMUST00000218243.2
ENSMUSG00000112659.2	ENSMUST00000218796.2
ENSMUSG00000112552.2	ENSMUST00000219654.2
ENSMUSG00000112681.2	ENSMUST00000218783.2
ENSMUSG00000112376.2	ENSMUST00000219795.2
ENSMUSG00000112835.2	ENSMUST00000219101.2
ENSMUSG00000112709.2	ENSMUST00000219618.2
ENSMUSG00000112734.2	ENSMUST00000218351.2
ENSMUSG00000112734.2	ENSMUST00000220401.2
ENSMUSG00000112132.2	ENSMUST00000218737.2
ENSMUSG00000112733.2	ENSMUST00000218925.2
ENSMUSG00000112739.2	ENSMUST00000218774.2
ENSMUSG00000112530.2	ENSMUST00000218795.2
ENSMUSG00000112731.2	ENSMUST00000219731.2
ENSMUSG00000112809.2	ENSMUST00000217870.2
ENSMUSG00000112824.2	ENSMUST00000219148.2
ENSMUSG00000097069.2	ENSMUST00000181899.2
ENSMUSG00000112833.2	ENSMUST00000218830.2
ENSMUSG00000112175.2	ENSMUST00000220158.2
ENSMUSG00000112837.2	ENSMUST00000217761.2
ENSMUSG00000112327.2	ENSMUST00000220080.2
ENSMUSG00000112345.2	ENSMUST00000218944.2
ENSMUSG00000097370.3	ENSMUST00000180831.3
ENSMUSG00000091526.3	ENSMUST00000218015.2
ENSMUSG00000071280.3	ENSMUST00000238281.2
ENSMUSG00000091184.2	ENSMUST00000168284.2
ENSMUSG00000037247.4	ENSMUST00000036304.4
ENSMUSG00000098055.2	ENSMUST00000182497.2
ENSMUSG00000093568.2	ENSMUST00000177492.2
ENSMUSG00000093489.2	ENSMUST00000177065.2
ENSMUSG00000093573.2	ENSMUST00000176406.2
ENSMUSG00000112229.2	ENSMUST00000220281.2
ENSMUSG00000043126.6	ENSMUST00000217740.2
