ENSMUSG00000051951.6	ENSMUST00000070533.5
ENSMUSG00000018362.15	ENSMUST00000106768.2
ENSMUSG00000078607.7	ENSMUST00000140447.4
ENSMUSG00000078607.7	ENSMUST00000106767.3
ENSMUSG00000040481.18	ENSMUST00000057892.15
ENSMUSG00000040481.18	ENSMUST00000106763.8
ENSMUSG00000040481.18	ENSMUST00000106762.8
ENSMUSG00000018433.15	ENSMUST00000106757.8
ENSMUSG00000018433.15	ENSMUST00000018577.8
ENSMUSG00000040430.19	ENSMUST00000040380.13
ENSMUSG00000040430.19	ENSMUST00000103064.10
ENSMUSG00000020720.14	ENSMUST00000021063.13
ENSMUSG00000020720.14	ENSMUST00000106752.10
ENSMUSG00000020720.14	ENSMUST00000106750.5
ENSMUSG00000020721.17	ENSMUST00000100305.8
ENSMUSG00000020721.17	ENSMUST00000075012.8
ENSMUSG00000020721.17	ENSMUST00000106746.8
ENSMUSG00000020722.6	ENSMUST00000021065.6
ENSMUSG00000020723.4	ENSMUST00000021066.4
ENSMUSG00000040373.13	ENSMUST00000106742.8
ENSMUSG00000040373.13	ENSMUST00000039071.3
ENSMUSG00000050965.15	ENSMUST00000059595.11
ENSMUSG00000050965.15	ENSMUST00000100302.4
ENSMUSG00000000049.12	ENSMUST00000000049.6
ENSMUSG00000020728.18	ENSMUST00000150863.9
ENSMUSG00000020728.18	ENSMUST00000061287.12
ENSMUSG00000020728.18	ENSMUST00000130515.9
ENSMUSG00000020728.18	ENSMUST00000182729.8
ENSMUSG00000020728.18	ENSMUST00000106718.10
ENSMUSG00000020728.18	ENSMUST00000106715.8
ENSMUSG00000020728.18	ENSMUST00000106724.10
ENSMUSG00000000142.16	ENSMUST00000052915.14
ENSMUSG00000000142.16	ENSMUST00000106711.2
ENSMUSG00000078605.3	ENSMUST00000106710.3
ENSMUSG00000020599.14	ENSMUST00000020920.10
ENSMUSG00000020599.14	ENSMUST00000103062.9
ENSMUSG00000020599.14	ENSMUST00000106706.8
ENSMUSG00000020599.14	ENSMUST00000106704.3
ENSMUSG00000020611.15	ENSMUST00000106702.4
ENSMUSG00000020611.15	ENSMUST00000020930.14
ENSMUSG00000045065.8	ENSMUST00000055404.8
ENSMUSG00000020610.18	ENSMUST00000092500.11
ENSMUSG00000020610.18	ENSMUST00000020929.17
ENSMUSG00000020610.18	ENSMUST00000238825.2
ENSMUSG00000020610.18	ENSMUST00000103061.3
ENSMUSG00000041920.15	ENSMUST00000070152.12
ENSMUSG00000041920.15	ENSMUST00000070872.13
ENSMUSG00000020604.14	ENSMUST00000020928.13
ENSMUSG00000020604.14	ENSMUST00000106697.8
ENSMUSG00000020604.14	ENSMUST00000106696.2
ENSMUSG00000041895.16	ENSMUST00000103060.10
ENSMUSG00000041895.16	ENSMUST00000047186.10
ENSMUSG00000041895.16	ENSMUST00000106689.2
ENSMUSG00000020612.17	ENSMUST00000106677.8
ENSMUSG00000020612.17	ENSMUST00000106676.8
ENSMUSG00000020612.17	ENSMUST00000049527.7
ENSMUSG00000020614.14	ENSMUST00000020938.8
ENSMUSG00000020617.14	ENSMUST00000106674.8
ENSMUSG00000020617.14	ENSMUST00000020941.11
ENSMUSG00000020620.15	ENSMUST00000020948.15
ENSMUSG00000020620.15	ENSMUST00000106669.3
ENSMUSG00000041828.16	ENSMUST00000100287.9
ENSMUSG00000041828.16	ENSMUST00000046223.14
ENSMUSG00000041828.16	ENSMUST00000106664.10
ENSMUSG00000041797.8	ENSMUST00000044850.4
ENSMUSG00000044749.14	ENSMUST00000044003.14
ENSMUSG00000018800.15	ENSMUST00000043961.12
ENSMUSG00000020623.12	ENSMUST00000020949.12
ENSMUSG00000020623.12	ENSMUST00000100260.2
ENSMUSG00000051497.16	ENSMUST00000180023.8
ENSMUSG00000051497.16	ENSMUST00000106636.8
ENSMUSG00000051497.16	ENSMUST00000106635.2
ENSMUSG00000051497.16	ENSMUST00000178798.2
ENSMUSG00000041695.3	ENSMUST00000042970.3
ENSMUSG00000000567.6	ENSMUST00000000579.3
ENSMUSG00000041654.16	ENSMUST00000071539.10
ENSMUSG00000041654.16	ENSMUST00000106633.10
ENSMUSG00000041654.16	ENSMUST00000042657.16
ENSMUSG00000047904.7	ENSMUST00000146390.3
ENSMUSG00000047904.7	ENSMUST00000106630.2
ENSMUSG00000047904.7	ENSMUST00000067591.3
ENSMUSG00000018661.18	ENSMUST00000018805.15
ENSMUSG00000018661.18	ENSMUST00000063776.14
ENSMUSG00000041629.8	ENSMUST00000120194.2
ENSMUSG00000041623.18	ENSMUST00000042227.15
ENSMUSG00000041623.18	ENSMUST00000106621.4
ENSMUSG00000018727.20	ENSMUST00000106617.8
ENSMUSG00000018727.20	ENSMUST00000173655.8
ENSMUSG00000018727.20	ENSMUST00000100248.6
ENSMUSG00000018727.20	ENSMUST00000018871.8
ENSMUSG00000041598.8	ENSMUST00000106616.2
ENSMUSG00000041598.8	ENSMUST00000053536.5
ENSMUSG00000041592.17	ENSMUST00000041627.14
ENSMUSG00000057322.13	ENSMUST00000106602.10
ENSMUSG00000057322.13	ENSMUST00000077915.10
ENSMUSG00000057322.13	ENSMUST00000106599.8
ENSMUSG00000057322.13	ENSMUST00000082092.5
ENSMUSG00000034714.10	ENSMUST00000045779.6
ENSMUSG00000034706.17	ENSMUST00000069325.14
ENSMUSG00000034706.17	ENSMUST00000092469.11
ENSMUSG00000010021.14	ENSMUST00000084368.12
ENSMUSG00000000202.10	ENSMUST00000000206.4
ENSMUSG00000034677.10	ENSMUST00000045319.9
ENSMUSG00000034677.10	ENSMUST00000106584.2
ENSMUSG00000051043.17	ENSMUST00000122967.3
ENSMUSG00000051043.17	ENSMUST00000177952.8
ENSMUSG00000051043.17	ENSMUST00000053361.12
ENSMUSG00000051043.17	ENSMUST00000021071.14
ENSMUSG00000034652.13	ENSMUST00000106582.9
ENSMUSG00000034652.13	ENSMUST00000045151.6
ENSMUSG00000063193.10	ENSMUST00000149663.4
ENSMUSG00000063193.10	ENSMUST00000239005.2
ENSMUSG00000063193.10	ENSMUST00000106581.5
ENSMUSG00000058728.16	ENSMUST00000092466.13
ENSMUSG00000058728.16	ENSMUST00000061637.4
ENSMUSG00000034641.3	ENSMUST00000045075.3
ENSMUSG00000044811.14	ENSMUST00000092464.10
ENSMUSG00000089753.10	ENSMUST00000106578.8
ENSMUSG00000089753.10	ENSMUST00000092463.7
ENSMUSG00000069609.8	ENSMUST00000100240.3
ENSMUSG00000089722.3	ENSMUST00000100239.3
ENSMUSG00000069607.5	ENSMUST00000092459.4
ENSMUSG00000048498.8	ENSMUST00000062787.8
ENSMUSG00000020732.14	ENSMUST00000067754.11
ENSMUSG00000020732.14	ENSMUST00000021076.6
ENSMUSG00000047798.16	ENSMUST00000106561.8
ENSMUSG00000047798.16	ENSMUST00000051264.14
ENSMUSG00000047798.16	ENSMUST00000106562.3
ENSMUSG00000020733.4	ENSMUST00000021077.4
ENSMUSG00000015542.18	ENSMUST00000103038.8
ENSMUSG00000015542.18	ENSMUST00000103040.11
ENSMUSG00000015542.18	ENSMUST00000103041.8
ENSMUSG00000045980.14	ENSMUST00000100235.9
ENSMUSG00000045980.14	ENSMUST00000061450.7
ENSMUSG00000020734.14	ENSMUST00000003351.13
ENSMUSG00000020734.14	ENSMUST00000106554.2
ENSMUSG00000018861.9	ENSMUST00000021078.3
ENSMUSG00000044788.11	ENSMUST00000056153.8
ENSMUSG00000050201.10	ENSMUST00000055490.9
ENSMUSG00000050201.10	ENSMUST00000106544.2
ENSMUSG00000045288.11	ENSMUST00000103037.5
ENSMUSG00000018862.12	ENSMUST00000106543.8
ENSMUSG00000018862.12	ENSMUST00000019006.5
ENSMUSG00000034586.15	ENSMUST00000044152.13
ENSMUSG00000034586.15	ENSMUST00000106542.9
ENSMUSG00000050910.6	ENSMUST00000053288.6
ENSMUSG00000018858.16	ENSMUST00000153983.8
ENSMUSG00000018858.16	ENSMUST00000106539.10
ENSMUSG00000018858.16	ENSMUST00000103036.5
ENSMUSG00000034566.11	ENSMUST00000106537.8
ENSMUSG00000034566.11	ENSMUST00000043931.9
ENSMUSG00000034566.11	ENSMUST00000073791.10
ENSMUSG00000034566.11	ENSMUST00000180072.8
ENSMUSG00000016940.19	ENSMUST00000103035.10
ENSMUSG00000016940.19	ENSMUST00000106533.8
ENSMUSG00000070332.5	ENSMUST00000093914.5
ENSMUSG00000045775.16	ENSMUST00000106532.4
ENSMUSG00000057219.12	ENSMUST00000035240.7
ENSMUSG00000020736.13	ENSMUST00000106530.8
ENSMUSG00000020736.13	ENSMUST00000021082.7
ENSMUSG00000020737.13	ENSMUST00000021083.7
ENSMUSG00000020738.17	ENSMUST00000121185.8
ENSMUSG00000020738.17	ENSMUST00000117589.8
ENSMUSG00000020738.17	ENSMUST00000118155.8
ENSMUSG00000020738.17	ENSMUST00000153892.2
ENSMUSG00000020739.12	ENSMUST00000021085.11
ENSMUSG00000020740.14	ENSMUST00000019135.14
ENSMUSG00000020740.14	ENSMUST00000106508.10
ENSMUSG00000046756.11	ENSMUST00000058109.9
ENSMUSG00000020743.16	ENSMUST00000106507.9
ENSMUSG00000020743.16	ENSMUST00000021087.14
ENSMUSG00000020743.16	ENSMUST00000106506.8
ENSMUSG00000020744.14	ENSMUST00000021089.11
ENSMUSG00000020744.14	ENSMUST00000178003.8
ENSMUSG00000059923.14	ENSMUST00000106499.8
ENSMUSG00000059923.14	ENSMUST00000106497.8
ENSMUSG00000059923.14	ENSMUST00000021090.14
ENSMUSG00000059923.14	ENSMUST00000106495.8
ENSMUSG00000020747.19	ENSMUST00000093912.11
ENSMUSG00000020747.19	ENSMUST00000103033.8
ENSMUSG00000020747.19	ENSMUST00000239299.2
ENSMUSG00000034471.13	ENSMUST00000041684.11
ENSMUSG00000020781.15	ENSMUST00000021134.10
ENSMUSG00000020781.15	ENSMUST00000106481.9
ENSMUSG00000020782.19	ENSMUST00000103032.11
ENSMUSG00000020782.19	ENSMUST00000177736.8
ENSMUSG00000034427.18	ENSMUST00000093911.11
ENSMUSG00000034427.18	ENSMUST00000222123.2
ENSMUSG00000034427.18	ENSMUST00000040703.12
ENSMUSG00000034427.18	ENSMUST00000167507.3
ENSMUSG00000020752.12	ENSMUST00000021097.10
ENSMUSG00000048442.16	ENSMUST00000152171.8
ENSMUSG00000048442.16	ENSMUST00000142089.2
ENSMUSG00000048442.16	ENSMUST00000131566.2
ENSMUSG00000075420.7	ENSMUST00000132961.2
ENSMUSG00000020755.10	ENSMUST00000140991.2
ENSMUSG00000020758.16	ENSMUST00000021107.14
ENSMUSG00000020758.16	ENSMUST00000169928.8
ENSMUSG00000020758.16	ENSMUST00000106461.8
ENSMUSG00000020758.16	ENSMUST00000106460.9
ENSMUSG00000020758.16	ENSMUST00000068981.13
ENSMUSG00000020758.16	ENSMUST00000106458.2
ENSMUSG00000020766.5	ENSMUST00000021114.5
ENSMUSG00000016559.15	ENSMUST00000106454.8
ENSMUSG00000016559.15	ENSMUST00000016703.8
ENSMUSG00000020770.14	ENSMUST00000021116.12
ENSMUSG00000020770.14	ENSMUST00000106452.2
ENSMUSG00000057948.13	ENSMUST00000106450.8
ENSMUSG00000057948.13	ENSMUST00000075036.9
ENSMUSG00000057948.13	ENSMUST00000106451.8
ENSMUSG00000057948.13	ENSMUST00000174822.8
ENSMUSG00000034341.18	ENSMUST00000074628.13
ENSMUSG00000034341.18	ENSMUST00000106444.4
ENSMUSG00000020773.12	ENSMUST00000106441.8
ENSMUSG00000020773.12	ENSMUST00000021120.6
ENSMUSG00000054517.10	ENSMUST00000106440.9
ENSMUSG00000054517.10	ENSMUST00000067632.4
ENSMUSG00000020775.14	ENSMUST00000106439.2
ENSMUSG00000020776.19	ENSMUST00000103031.8
ENSMUSG00000020776.19	ENSMUST00000106435.9
ENSMUSG00000020777.17	ENSMUST00000072948.11
ENSMUSG00000020777.17	ENSMUST00000066587.12
ENSMUSG00000020778.13	ENSMUST00000021130.7
ENSMUSG00000034282.4	ENSMUST00000037007.4
ENSMUSG00000020780.16	ENSMUST00000106425.4
ENSMUSG00000020780.16	ENSMUST00000021133.16
ENSMUSG00000020793.6	ENSMUST00000055872.3
ENSMUSG00000020792.16	ENSMUST00000106411.10
ENSMUSG00000020792.16	ENSMUST00000106413.10
ENSMUSG00000020792.16	ENSMUST00000021147.14
ENSMUSG00000034227.8	ENSMUST00000036215.8
ENSMUSG00000052949.15	ENSMUST00000100202.10
ENSMUSG00000052949.15	ENSMUST00000106398.9
ENSMUSG00000050628.7	ENSMUST00000057676.7
ENSMUSG00000070331.15	ENSMUST00000208602.2
ENSMUSG00000070331.15	ENSMUST00000093909.12
ENSMUSG00000015869.17	ENSMUST00000106391.8
ENSMUSG00000061878.17	ENSMUST00000106388.9
ENSMUSG00000061878.17	ENSMUST00000106387.9
ENSMUSG00000061878.17	ENSMUST00000100201.10
ENSMUSG00000061878.17	ENSMUST00000106386.8
ENSMUSG00000061878.17	ENSMUST00000063446.13
ENSMUSG00000061878.17	ENSMUST00000063396.10
ENSMUSG00000061878.17	ENSMUST00000141798.4
ENSMUSG00000020802.9	ENSMUST00000082152.5
ENSMUSG00000020804.13	ENSMUST00000153476.8
ENSMUSG00000020806.16	ENSMUST00000103029.10
ENSMUSG00000020806.16	ENSMUST00000103028.8
ENSMUSG00000020810.6	ENSMUST00000021166.6
ENSMUSG00000075410.14	ENSMUST00000148484.9
ENSMUSG00000075410.14	ENSMUST00000178875.8
ENSMUSG00000075410.14	ENSMUST00000116318.3
ENSMUSG00000057286.7	ENSMUST00000079545.6
ENSMUSG00000110170.2	ENSMUST00000144398.2
ENSMUSG00000009588.10	ENSMUST00000009732.8
ENSMUSG00000020814.14	ENSMUST00000021170.9
ENSMUSG00000020814.14	ENSMUST00000047715.12
ENSMUSG00000056962.12	ENSMUST00000047616.10
ENSMUSG00000090266.11	ENSMUST00000106370.10
ENSMUSG00000034120.19	ENSMUST00000092404.13
ENSMUSG00000034120.19	ENSMUST00000190993.7
ENSMUSG00000020818.17	ENSMUST00000021173.14
ENSMUSG00000020818.17	ENSMUST00000153084.3
ENSMUSG00000043857.17	ENSMUST00000103027.10
ENSMUSG00000020823.17	ENSMUST00000021177.15
ENSMUSG00000020823.17	ENSMUST00000103026.10
ENSMUSG00000020823.17	ENSMUST00000090433.6
ENSMUSG00000059248.14	ENSMUST00000093907.11
ENSMUSG00000059248.14	ENSMUST00000106354.9
ENSMUSG00000059248.14	ENSMUST00000019038.15
ENSMUSG00000059248.14	ENSMUST00000100193.8
ENSMUSG00000059248.14	ENSMUST00000106349.2
ENSMUSG00000069588.4	ENSMUST00000092394.4
ENSMUSG00000025571.14	ENSMUST00000026658.13
ENSMUSG00000025571.14	ENSMUST00000106344.8
ENSMUSG00000025572.19	ENSMUST00000026659.10
ENSMUSG00000050106.19	ENSMUST00000050874.14
ENSMUSG00000050106.19	ENSMUST00000106334.9
ENSMUSG00000050106.19	ENSMUST00000117781.8
ENSMUSG00000050106.19	ENSMUST00000119455.2
ENSMUSG00000025573.5	ENSMUST00000106331.2
ENSMUSG00000048277.16	ENSMUST00000026649.14
ENSMUSG00000048277.16	ENSMUST00000177131.8
ENSMUSG00000048277.16	ENSMUST00000120928.2
ENSMUSG00000093485.2	ENSMUST00000132298.2
ENSMUSG00000025574.14	ENSMUST00000026661.4
ENSMUSG00000017718.16	ENSMUST00000073388.13
ENSMUSG00000017716.16	ENSMUST00000081387.11
ENSMUSG00000017716.16	ENSMUST00000093906.5
ENSMUSG00000070330.3	ENSMUST00000093905.3
ENSMUSG00000017713.10	ENSMUST00000033230.8
ENSMUSG00000053113.4	ENSMUST00000054002.4
ENSMUSG00000017715.12	ENSMUST00000132676.8
ENSMUSG00000033987.17	ENSMUST00000084803.12
ENSMUSG00000033987.17	ENSMUST00000106308.10
ENSMUSG00000033987.17	ENSMUST00000132685.9
ENSMUSG00000017132.18	ENSMUST00000106302.9
ENSMUSG00000017132.18	ENSMUST00000106305.9
ENSMUSG00000017132.18	ENSMUST00000017276.14
ENSMUSG00000033909.18	ENSMUST00000106296.9
ENSMUSG00000033909.18	ENSMUST00000092382.10
ENSMUSG00000017466.10	ENSMUST00000017610.10
ENSMUSG00000076433.5	ENSMUST00000103024.4
ENSMUSG00000076433.5	ENSMUST00000168100.2
ENSMUSG00000033880.12	ENSMUST00000043722.10
ENSMUSG00000025575.15	ENSMUST00000106288.8
ENSMUSG00000025575.15	ENSMUST00000017620.10
ENSMUSG00000025575.15	ENSMUST00000092378.10
ENSMUSG00000025575.15	ENSMUST00000164927.2
ENSMUSG00000025575.15	ENSMUST00000106289.9
ENSMUSG00000025575.15	ENSMUST00000106287.8
ENSMUSG00000017446.15	ENSMUST00000017590.9
ENSMUSG00000017446.15	ENSMUST00000106286.3
ENSMUSG00000033857.13	ENSMUST00000135383.9
ENSMUSG00000025576.18	ENSMUST00000117731.8
ENSMUSG00000025576.18	ENSMUST00000103023.8
ENSMUSG00000025576.18	ENSMUST00000017576.11
ENSMUSG00000025576.18	ENSMUST00000069343.12
ENSMUSG00000025576.18	ENSMUST00000106278.9
ENSMUSG00000025576.18	ENSMUST00000120061.8
ENSMUSG00000046697.18	ENSMUST00000092373.13
ENSMUSG00000046697.18	ENSMUST00000106273.3
ENSMUSG00000025577.8	ENSMUST00000026662.8
ENSMUSG00000025578.10	ENSMUST00000026663.8
ENSMUSG00000039989.8	ENSMUST00000026665.8
ENSMUSG00000039976.5	ENSMUST00000036113.4
ENSMUSG00000039976.5	ENSMUST00000207655.2
ENSMUSG00000039963.21	ENSMUST00000236813.2
ENSMUSG00000039963.21	ENSMUST00000053440.8
ENSMUSG00000025579.15	ENSMUST00000106259.9
ENSMUSG00000025579.15	ENSMUST00000026666.13
ENSMUSG00000025579.15	ENSMUST00000106258.2
ENSMUSG00000025580.16	ENSMUST00000026667.15
ENSMUSG00000013483.15	ENSMUST00000106250.8
ENSMUSG00000013483.15	ENSMUST00000053245.7
ENSMUSG00000005043.14	ENSMUST00000005173.11
ENSMUSG00000005043.14	ENSMUST00000100172.3
ENSMUSG00000039908.15	ENSMUST00000050880.8
ENSMUSG00000070327.15	ENSMUST00000093902.12
ENSMUSG00000070327.15	ENSMUST00000131035.10
ENSMUSG00000070327.15	ENSMUST00000172235.2
ENSMUSG00000039850.17	ENSMUST00000106244.9
ENSMUSG00000039850.17	ENSMUST00000129327.9
ENSMUSG00000039850.17	ENSMUST00000106245.9
ENSMUSG00000039850.17	ENSMUST00000064513.9
ENSMUSG00000025582.5	ENSMUST00000026670.5
ENSMUSG00000025583.16	ENSMUST00000026671.13
ENSMUSG00000025371.13	ENSMUST00000026434.13
ENSMUSG00000025372.17	ENSMUST00000106231.8
ENSMUSG00000025372.17	ENSMUST00000075180.12
ENSMUSG00000025372.17	ENSMUST00000103021.10
ENSMUSG00000025372.17	ENSMUST00000026436.10
ENSMUSG00000025372.17	ENSMUST00000106233.2
ENSMUSG00000025375.16	ENSMUST00000064307.10
ENSMUSG00000025375.16	ENSMUST00000103019.2
ENSMUSG00000025375.16	ENSMUST00000103020.8
ENSMUSG00000039781.15	ENSMUST00000106227.8
ENSMUSG00000039781.15	ENSMUST00000106229.8
ENSMUSG00000039781.15	ENSMUST00000180242.2
ENSMUSG00000025377.15	ENSMUST00000093901.12
ENSMUSG00000025377.15	ENSMUST00000026442.11
ENSMUSG00000025377.15	ENSMUST00000106225.4
ENSMUSG00000078572.4	ENSMUST00000106223.4
ENSMUSG00000078572.4	ENSMUST00000185558.2
ENSMUSG00000061306.17	ENSMUST00000103018.11
ENSMUSG00000061306.17	ENSMUST00000179094.8
ENSMUSG00000061306.17	ENSMUST00000076697.13
ENSMUSG00000061306.17	ENSMUST00000053692.9
ENSMUSG00000039741.16	ENSMUST00000122148.8
ENSMUSG00000039741.16	ENSMUST00000044985.14
ENSMUSG00000039741.16	ENSMUST00000118987.2
ENSMUSG00000062825.16	ENSMUST00000071555.13
ENSMUSG00000062825.16	ENSMUST00000106215.11
ENSMUSG00000062825.16	ENSMUST00000062147.14
ENSMUSG00000025380.3	ENSMUST00000026445.3
ENSMUSG00000025384.16	ENSMUST00000026448.10
ENSMUSG00000039703.16	ENSMUST00000044271.15
ENSMUSG00000039703.16	ENSMUST00000103017.4
ENSMUSG00000039691.11	ENSMUST00000044105.9
ENSMUSG00000025386.3	ENSMUST00000026452.3
ENSMUSG00000039670.3	ENSMUST00000044007.3
ENSMUSG00000049957.15	ENSMUST00000058370.14
ENSMUSG00000057594.13	ENSMUST00000076921.7
ENSMUSG00000025793.18	ENSMUST00000106205.9
ENSMUSG00000025793.18	ENSMUST00000106203.9
ENSMUSG00000039640.8	ENSMUST00000043627.8
ENSMUSG00000025792.10	ENSMUST00000026899.4
ENSMUSG00000025127.16	ENSMUST00000026119.8
ENSMUSG00000061111.9	ENSMUST00000034913.5
ENSMUSG00000025129.3	ENSMUST00000026121.3
ENSMUSG00000025130.12	ENSMUST00000026122.11
ENSMUSG00000025130.12	ENSMUST00000168360.2
ENSMUSG00000025132.14	ENSMUST00000106197.10
ENSMUSG00000025132.14	ENSMUST00000067936.6
ENSMUSG00000025134.3	ENSMUST00000026125.3
ENSMUSG00000025135.13	ENSMUST00000026128.10
ENSMUSG00000025135.13	ENSMUST00000093140.5
ENSMUSG00000044034.12	ENSMUST00000106194.8
ENSMUSG00000044034.12	ENSMUST00000106195.3
ENSMUSG00000044034.12	ENSMUST00000061309.5
ENSMUSG00000025137.16	ENSMUST00000026129.16
ENSMUSG00000025137.16	ENSMUST00000106188.4
ENSMUSG00000025138.15	ENSMUST00000080202.12
ENSMUSG00000025138.15	ENSMUST00000106183.3
ENSMUSG00000051510.14	ENSMUST00000058162.14
ENSMUSG00000051510.14	ENSMUST00000106182.8
ENSMUSG00000051510.14	ENSMUST00000106181.8
ENSMUSG00000051510.14	ENSMUST00000106180.2
ENSMUSG00000025140.16	ENSMUST00000170556.8
ENSMUSG00000025140.16	ENSMUST00000026133.15
ENSMUSG00000025141.4	ENSMUST00000239158.2
ENSMUSG00000025141.4	ENSMUST00000026134.3
ENSMUSG00000042988.11	ENSMUST00000106177.8
ENSMUSG00000042988.11	ENSMUST00000106178.9
ENSMUSG00000025142.19	ENSMUST00000026135.15
ENSMUSG00000025142.19	ENSMUST00000106158.9
ENSMUSG00000025142.19	ENSMUST00000103016.8
ENSMUSG00000025142.19	ENSMUST00000106160.9
ENSMUSG00000025142.19	ENSMUST00000106159.10
ENSMUSG00000025144.18	ENSMUST00000106154.8
ENSMUSG00000025144.18	ENSMUST00000106155.4
ENSMUSG00000025144.18	ENSMUST00000055424.13
ENSMUSG00000025144.18	ENSMUST00000026137.8
ENSMUSG00000025145.14	ENSMUST00000026139.14
ENSMUSG00000018012.12	ENSMUST00000018156.12
ENSMUSG00000039450.12	ENSMUST00000106148.10
ENSMUSG00000039450.12	ENSMUST00000026144.5
ENSMUSG00000025150.11	ENSMUST00000026148.9
ENSMUSG00000078249.6	ENSMUST00000105046.4
ENSMUSG00000078249.6	ENSMUST00000178955.2
ENSMUSG00000025158.8	ENSMUST00000026156.8
ENSMUSG00000025156.18	ENSMUST00000100134.10
ENSMUSG00000025156.18	ENSMUST00000208737.2
ENSMUSG00000025156.18	ENSMUST00000116305.8
ENSMUSG00000025156.18	ENSMUST00000172809.2
ENSMUSG00000025155.16	ENSMUST00000106135.8
ENSMUSG00000025155.16	ENSMUST00000026151.11
ENSMUSG00000025155.16	ENSMUST00000167023.8
ENSMUSG00000025155.16	ENSMUST00000106133.8
ENSMUSG00000025153.10	ENSMUST00000055655.9
ENSMUSG00000025153.10	ENSMUST00000206589.2
ENSMUSG00000048445.7	ENSMUST00000056781.5
ENSMUSG00000025161.17	ENSMUST00000070653.13
ENSMUSG00000025161.17	ENSMUST00000100130.10
ENSMUSG00000025161.17	ENSMUST00000168579.8
ENSMUSG00000025162.19	ENSMUST00000239115.2
ENSMUSG00000025162.19	ENSMUST00000070575.14
ENSMUSG00000025162.19	ENSMUST00000018274.10
ENSMUSG00000025163.7	ENSMUST00000026159.6
ENSMUSG00000039364.14	ENSMUST00000039309.12
ENSMUSG00000039364.14	ENSMUST00000168459.8
ENSMUSG00000039364.14	ENSMUST00000170381.8
ENSMUSG00000039364.14	ENSMUST00000081499.9
ENSMUSG00000025165.13	ENSMUST00000106119.9
ENSMUSG00000025165.13	ENSMUST00000026162.12
ENSMUSG00000025165.13	ENSMUST00000100126.9
ENSMUSG00000025165.13	ENSMUST00000106120.3
ENSMUSG00000039337.4	ENSMUST00000039146.4
ENSMUSG00000039329.9	ENSMUST00000039088.9
ENSMUSG00000039321.2	ENSMUST00000039044.2
ENSMUSG00000025169.7	ENSMUST00000026169.7
ENSMUSG00000039307.17	ENSMUST00000038831.15
ENSMUSG00000039307.17	ENSMUST00000106117.8
ENSMUSG00000039294.15	ENSMUST00000106115.8
ENSMUSG00000039294.15	ENSMUST00000038709.14
ENSMUSG00000000056.8	ENSMUST00000103015.4
ENSMUSG00000039275.10	ENSMUST00000106113.2
ENSMUSG00000025173.14	ENSMUST00000026173.13
ENSMUSG00000025170.14	ENSMUST00000106107.3
ENSMUSG00000039253.8	ENSMUST00000038096.8
ENSMUSG00000025175.13	ENSMUST00000026175.9
ENSMUSG00000025175.13	ENSMUST00000092302.11
ENSMUSG00000025175.13	ENSMUST00000103014.4
ENSMUSG00000039230.15	ENSMUST00000103013.10
ENSMUSG00000039238.7	ENSMUST00000092298.6
ENSMUSG00000046605.15	ENSMUST00000067399.14
ENSMUSG00000046605.15	ENSMUST00000062654.8
ENSMUSG00000039208.16	ENSMUST00000106089.8
ENSMUSG00000039208.16	ENSMUST00000036742.14
ENSMUSG00000039198.9	ENSMUST00000036690.7
ENSMUSG00000020671.10	ENSMUST00000021001.10
ENSMUSG00000020668.11	ENSMUST00000220210.2
ENSMUSG00000020668.11	ENSMUST00000020999.7
ENSMUSG00000020668.11	ENSMUST00000219895.2
ENSMUSG00000037486.19	ENSMUST00000111215.10
ENSMUSG00000037486.19	ENSMUST00000092003.12
ENSMUSG00000037486.19	ENSMUST00000153102.9
ENSMUSG00000071454.14	ENSMUST00000173199.8
ENSMUSG00000071454.14	ENSMUST00000164578.9
ENSMUSG00000071454.14	ENSMUST00000174479.8
ENSMUSG00000071454.14	ENSMUST00000173240.8
ENSMUSG00000071454.14	ENSMUST00000174663.8
ENSMUSG00000071454.14	ENSMUST00000173736.8
ENSMUSG00000071454.14	ENSMUST00000077930.13
ENSMUSG00000071454.14	ENSMUST00000174547.8
ENSMUSG00000020661.16	ENSMUST00000020991.15
ENSMUSG00000020661.16	ENSMUST00000174817.8
ENSMUSG00000020661.16	ENSMUST00000172689.8
ENSMUSG00000020661.16	ENSMUST00000111186.8
ENSMUSG00000020660.7	ENSMUST00000219543.2
ENSMUSG00000020660.7	ENSMUST00000218089.2
ENSMUSG00000020660.7	ENSMUST00000020990.7
ENSMUSG00000020658.11	ENSMUST00000111178.2
ENSMUSG00000020657.17	ENSMUST00000020986.15
ENSMUSG00000020657.17	ENSMUST00000049584.6
ENSMUSG00000020654.16	ENSMUST00000124505.8
ENSMUSG00000020654.16	ENSMUST00000152065.8
ENSMUSG00000020654.16	ENSMUST00000127756.8
ENSMUSG00000020654.16	ENSMUST00000020984.9
ENSMUSG00000020652.18	ENSMUST00000111169.10
ENSMUSG00000020652.18	ENSMUST00000140975.8
ENSMUSG00000020652.18	ENSMUST00000020981.12
ENSMUSG00000096199.3	ENSMUST00000179139.3
ENSMUSG00000020647.11	ENSMUST00000085814.5
ENSMUSG00000020647.11	ENSMUST00000220434.2
ENSMUSG00000020640.11	ENSMUST00000062580.8
ENSMUSG00000020640.11	ENSMUST00000220311.2
ENSMUSG00000020640.11	ENSMUST00000219007.2
