"transcript_id","5'SS","3'SS","gene_id","NA","TPE"
"ENST00000626183.1","gt","ag","ENSG00000226994.9",0.379310344827586,"0.379310344827586"
"ENST00000662463.1","gt","ag","ENSG00000226994.9",0.379310344827586,"0.379310344827586"
"ENST00000654041.1","gt","ag","ENSG00000288535.1",0.5,"0.5"
"ENST00000433893.1","gt","ag","ENSG00000232028.1",0.5,"0.5"
"ENST00000647879.1","gt","ag","ENSG00000285925.1",0.5,"0.5"
"ENST00000659653.1","gt","ag","ENSG00000236213.2",0.25,"0.25"
"ENST00000659653.1","gt","ag","ENSG00000236213.2",0.25,"0.25"
"ENST00000431712.1","gc","ag","ENSG00000236572.1",0.5,"0.5"
"ENST00000655948.1","gt","ag","ENSG00000237803.6",0.272727272727273,"0.272727272727273"
"ENST00000446799.6","gt","ag","ENSG00000237803.6",0.272727272727273,"0.272727272727273"
"ENST00000446799.6","gt","ag","ENSG00000237803.6",0.272727272727273,"0.272727272727273"
"ENST00000446799.6","gt","ag","ENSG00000237803.6",0.272727272727273,"0.272727272727273"
"ENST00000659701.1","gt","ag","ENSG00000237803.6",0.272727272727273,"0.272727272727273"
"ENST00000659701.1","gt","ag","ENSG00000237803.6",0.272727272727273,"0.272727272727273"
"ENST00000659701.1","gt","ag","ENSG00000237803.6",0.272727272727273,"0.272727272727273"
"ENST00000659701.1","gt","ag","ENSG00000237803.6",0.272727272727273,"0.272727272727273"
"ENST00000626669.1","gt","ag","ENSG00000235848.4",0.294117647058824,"0.294117647058824"
"ENST00000626669.1","gc","ag","ENSG00000235848.4",0.294117647058824,"0.294117647058824"
"ENST00000601029.1","gt","ag","ENSG00000235848.4",0.294117647058824,"0.294117647058824"
"ENST00000601029.1","gt","ag","ENSG00000235848.4",0.294117647058824,"0.294117647058824"
"ENST00000589303.5","gt","ag","ENSG00000232973.13",0.458333333333333,"0.458333333333333"
"ENST00000589303.5","gt","ag","ENSG00000232973.13",0.458333333333333,"0.458333333333333"
"ENST00000627172.2","gt","ag","ENSG00000232973.13",0.458333333333333,"0.458333333333333"
"ENST00000427168.6","gg","ag","ENSG00000232973.13",0.458333333333333,"0.458333333333333"
"ENST00000427168.6","gt","ag","ENSG00000232973.13",0.458333333333333,"0.458333333333333"
"ENST00000417213.1","gt","ag","ENSG00000229160.1",0.333333333333333,"0.333333333333333"
"ENST00000417213.1","gt","ag","ENSG00000229160.1",0.333333333333333,"0.333333333333333"
"ENST00000450854.1","gt","ag","ENSG00000227292.1",0.5,"0.5"
"ENST00000671178.1","gt","ag","ENSG00000231367.6",0.3125,"0.3125"
"ENST00000671178.1","gt","ag","ENSG00000231367.6",0.3125,"0.3125"
"ENST00000671178.1","gt","ag","ENSG00000231367.6",0.3125,"0.3125"
"ENST00000671178.1","gt","ag","ENSG00000231367.6",0.3125,"0.3125"
"ENST00000671178.1","gt","ag","ENSG00000231367.6",0.3125,"0.3125"
"ENST00000667944.1","gt","ag","ENSG00000231367.6",0.3125,"0.3125"
"ENST00000667944.1","gt","ag","ENSG00000231367.6",0.3125,"0.3125"
"ENST00000667944.1","gt","ag","ENSG00000231367.6",0.3125,"0.3125"
"ENST00000667944.1","gt","ag","ENSG00000231367.6",0.3125,"0.3125"
"ENST00000667944.1","gt","ag","ENSG00000231367.6",0.3125,"0.3125"
"ENST00000667944.1","gt","ag","ENSG00000231367.6",0.3125,"0.3125"
"ENST00000661715.1","gt","ag","ENSG00000287313.1",0.333333333333333,"0.333333333333333"
"ENST00000661715.1","gt","ag","ENSG00000287313.1",0.333333333333333,"0.333333333333333"
"ENST00000457385.1","gt","ag","ENSG00000235009.1",0.5,"0.5"
"ENST00000659803.1","gt","ag","ENSG00000231367.6",0.3125,"0.3125"
"ENST00000661472.1","gt","ag","ENSG00000231367.6",0.3125,"0.3125"
"ENST00000661472.1","gt","ag","ENSG00000231367.6",0.3125,"0.3125"
"ENST00000661472.1","gt","ag","ENSG00000231367.6",0.3125,"0.3125"
"ENST00000413227.2","gt","ag","ENSG00000231367.6",0.3125,"0.3125"
"ENST00000413227.2","gt","ag","ENSG00000231367.6",0.3125,"0.3125"
"ENST00000413227.2","gt","ag","ENSG00000231367.6",0.3125,"0.3125"
"ENST00000413227.2","gt","ag","ENSG00000231367.6",0.3125,"0.3125"
"ENST00000413227.2","gt","ag","ENSG00000231367.6",0.3125,"0.3125"
"ENST00000457097.1","gt","ag","ENSG00000235586.1",0.5,"0.5"
"ENST00000446277.1","gt","ag","ENSG00000232518.3",0.25,"0.25"
"ENST00000446277.1","gt","ag","ENSG00000232518.3",0.25,"0.25"
"ENST00000446277.1","gt","ag","ENSG00000232518.3",0.25,"0.25"
"ENST00000442829.1","gt","ag","ENSG00000225284.1",0.5,"0.5"
"ENST00000420644.1","gt","ag","ENSG00000229692.3",0.5,"0.5"
"ENST00000439606.5","gt","ag","ENSG00000227028.6",0.392857142857143,"0.392857142857143"
"ENST00000439606.5","gt","ag","ENSG00000227028.6",0.392857142857143,"0.392857142857143"
"ENST00000439606.5","gt","ag","ENSG00000227028.6",0.392857142857143,"0.392857142857143"
"ENST00000610721.1","gt","ag","ENSG00000227028.6",0.392857142857143,"0.392857142857143"
"ENST00000610721.1","gt","ag","ENSG00000227028.6",0.392857142857143,"0.392857142857143"
"ENST00000417875.1","gt","ag","ENSG00000227028.6",0.392857142857143,"0.392857142857143"
"ENST00000417875.1","gt","ag","ENSG00000227028.6",0.392857142857143,"0.392857142857143"
"ENST00000667072.1","gt","ag","ENSG00000287255.1",0.333333333333333,"0.333333333333333"
"ENST00000667072.1","gt","ag","ENSG00000287255.1",0.333333333333333,"0.333333333333333"
"ENST00000655021.1","gt","ag","ENSG00000233128.2",0.333333333333333,"0.333333333333333"
"ENST00000655021.1","gt","ag","ENSG00000233128.2",0.333333333333333,"0.333333333333333"
"ENST00000655021.1","gt","ag","ENSG00000233128.2",0.333333333333333,"0.333333333333333"
"ENST00000660664.1","gt","ag","ENSG00000287145.1",0.333333333333333,"0.333333333333333"
"ENST00000660664.1","gt","ag","ENSG00000287145.1",0.333333333333333,"0.333333333333333"
"ENST00000657200.1","gt","ag","ENSG00000214691.9",0.333333333333333,"0.333333333333333"
"ENST00000657200.1","gt","ag","ENSG00000214691.9",0.333333333333333,"0.333333333333333"
"ENST00000657200.1","gt","ag","ENSG00000214691.9",0.333333333333333,"0.333333333333333"
"ENST00000649168.1","gt","ag","ENSG00000214691.9",0.333333333333333,"0.333333333333333"
"ENST00000649168.1","gt","ag","ENSG00000214691.9",0.333333333333333,"0.333333333333333"
"ENST00000649168.1","gt","ag","ENSG00000214691.9",0.333333333333333,"0.333333333333333"
"ENST00000649168.1","gt","ag","ENSG00000214691.9",0.333333333333333,"0.333333333333333"
"ENST00000657390.1","gt","ag","ENSG00000214691.9",0.333333333333333,"0.333333333333333"
"ENST00000657390.1","gt","ag","ENSG00000214691.9",0.333333333333333,"0.333333333333333"
"ENST00000657390.1","gt","ag","ENSG00000214691.9",0.333333333333333,"0.333333333333333"
"ENST00000427054.5","gt","ag","ENSG00000234362.6",0.333333333333333,"0.333333333333333"
"ENST00000427054.5","gt","ag","ENSG00000234362.6",0.333333333333333,"0.333333333333333"
"ENST00000427054.5","gt","ag","ENSG00000234362.6",0.333333333333333,"0.333333333333333"
"ENST00000436551.2","gt","ag","ENSG00000234362.6",0.333333333333333,"0.333333333333333"
"ENST00000436551.2","gt","ag","ENSG00000234362.6",0.333333333333333,"0.333333333333333"
"ENST00000451514.1","gt","ag","ENSG00000226398.1",0.333333333333333,"0.333333333333333"
"ENST00000451514.1","gt","ag","ENSG00000226398.1",0.333333333333333,"0.333333333333333"
"ENST00000422013.2","gt","ag","ENSG00000224875.2",0.333333333333333,"0.333333333333333"
"ENST00000422013.2","gt","ag","ENSG00000224875.2",0.333333333333333,"0.333333333333333"
"ENST00000422013.2","gt","ag","ENSG00000224875.2",0.333333333333333,"0.333333333333333"
"ENST00000458490.1","gt","ag","ENSG00000224875.2",0.333333333333333,"0.333333333333333"
"ENST00000457457.2","gt","ag","ENSG00000224739.2",0.333333333333333,"0.333333333333333"
"ENST00000457457.2","gt","ag","ENSG00000224739.2",0.333333333333333,"0.333333333333333"
"ENST00000422351.5","gt","ag","ENSG00000231826.6",0.181818181818182,"0.181818181818182"
"ENST00000422351.5","gt","ag","ENSG00000231826.6",0.181818181818182,"0.181818181818182"
"ENST00000422351.5","gt","ag","ENSG00000231826.6",0.181818181818182,"0.181818181818182"
"ENST00000422351.5","gt","ag","ENSG00000231826.6",0.181818181818182,"0.181818181818182"
"ENST00000422351.5","gt","ag","ENSG00000231826.6",0.181818181818182,"0.181818181818182"
"ENST00000665782.1","gt","ag","ENSG00000231826.6",0.181818181818182,"0.181818181818182"
"ENST00000665782.1","gt","ag","ENSG00000231826.6",0.181818181818182,"0.181818181818182"
"ENST00000665782.1","gt","ag","ENSG00000231826.6",0.181818181818182,"0.181818181818182"
"ENST00000665782.1","gt","ag","ENSG00000231826.6",0.181818181818182,"0.181818181818182"
"ENST00000665782.1","gt","ag","ENSG00000231826.6",0.181818181818182,"0.181818181818182"
"ENST00000438736.1","gt","ag","ENSG00000233978.1",0.5,"0.5"
"ENST00000670047.1","gt","ag","ENSG00000230587.2",0.285714285714286,"0.285714285714286"
"ENST00000670047.1","gt","ag","ENSG00000230587.2",0.285714285714286,"0.285714285714286"
"ENST00000670047.1","gt","ag","ENSG00000230587.2",0.285714285714286,"0.285714285714286"
"ENST00000670047.1","gt","ag","ENSG00000230587.2",0.285714285714286,"0.285714285714286"
"ENST00000661106.1","gt","ag","ENSG00000230587.2",0.285714285714286,"0.285714285714286"
"ENST00000669652.1","gt","ag","ENSG00000286796.1",0.4,"0.4"
"ENST00000658582.1","gt","ag","ENSG00000286796.1",0.4,"0.4"
"ENST00000658582.1","gt","ag","ENSG00000286796.1",0.4,"0.4"
"ENST00000660392.1","gt","ag","ENSG00000287387.1",0.5,"0.5"
"ENST00000423354.1","gt","ag","ENSG00000234936.1",0.333333333333333,"0.333333333333333"
"ENST00000423354.1","gt","ag","ENSG00000234936.1",0.333333333333333,"0.333333333333333"
"ENST00000437916.2","gt","ag","ENSG00000259439.2",0.4,"0.4"
"ENST00000444871.2","gt","ag","ENSG00000259439.2",0.4,"0.4"
"ENST00000444871.2","gt","ag","ENSG00000259439.2",0.4,"0.4"
"ENST00000419364.1","gt","ag","ENSG00000236502.1",0.5,"0.5"
"ENST00000456467.1","gt","ag","ENSG00000236502.1",0.5,"0.5"
"ENST00000423433.1","gt","ag","ENSG00000231156.1",0.5,"0.5"
"ENST00000442821.1","ct","gc","ENSG00000231054.1",0.5,"0.5"
"ENST00000652791.1","gt","ag","ENSG00000286728.1",0.25,"0.25"
"ENST00000652791.1","gt","ag","ENSG00000286728.1",0.25,"0.25"
"ENST00000652791.1","gt","ag","ENSG00000286728.1",0.25,"0.25"
"ENST00000663266.1","gt","ag","ENSG00000286519.1",0.5,"0.5"
"ENST00000423120.1","gt","ag","ENSG00000228481.1",0.5,"0.5"
"ENST00000444077.1","gt","ag","ENSG00000232696.1",0.5,"0.5"
"ENST00000450080.1","gt","ag","ENSG00000231336.1",0.5,"0.5"
"ENST00000418415.2","gt","ag","ENSG00000228100.2",0.375,"0.375"
"ENST00000418415.2","gt","ag","ENSG00000228100.2",0.375,"0.375"
"ENST00000654557.1","gt","ag","ENSG00000228100.2",0.375,"0.375"
"ENST00000654557.1","gt","ag","ENSG00000228100.2",0.375,"0.375"
"ENST00000669411.1","gt","ag","ENSG00000228100.2",0.375,"0.375"
"ENST00000449601.5","gt","ag","ENSG00000187600.14",0.333333333333333,"0.333333333333333"
"ENST00000449601.5","gc","ag","ENSG00000187600.14",0.333333333333333,"0.333333333333333"
"ENST00000449601.5","gt","ag","ENSG00000187600.14",0.333333333333333,"0.333333333333333"
"ENST00000432241.5","gt","ag","ENSG00000284608.1",0.25,"0.25"
"ENST00000432241.5","gt","ag","ENSG00000284608.1",0.25,"0.25"
"ENST00000432241.5","gc","ag","ENSG00000284608.1",0.25,"0.25"
"ENST00000432241.5","gt","ag","ENSG00000284608.1",0.25,"0.25"
"ENST00000642724.1","gt","ag","ENSG00000187600.14",0.333333333333333,"0.333333333333333"
"ENST00000517716.2","gt","ag","ENSG00000253515.2",0.333333333333333,"0.333333333333333"
"ENST00000517716.2","gt","ag","ENSG00000253515.2",0.333333333333333,"0.333333333333333"
"ENST00000517716.2","gt","ag","ENSG00000253515.2",0.333333333333333,"0.333333333333333"
"ENST00000415396.3","gc","ag","ENSG00000187600.14",0.333333333333333,"0.333333333333333"
"ENST00000415396.3","gc","ag","ENSG00000187600.14",0.333333333333333,"0.333333333333333"
"ENST00000415396.3","gt","ag","ENSG00000187600.14",0.333333333333333,"0.333333333333333"
"ENST00000506009.2","gt","ag","ENSG00000250116.2",0.5,"0.5"
"ENST00000479311.1","gt","ag","ENSG00000222005.9",0.181818181818182,"0.181818181818182"
"ENST00000479311.1","gt","ag","ENSG00000222005.9",0.181818181818182,"0.181818181818182"
"ENST00000468141.2","gt","ag","ENSG00000239332.6",0.4,"0.4"
"ENST00000468141.2","gt","ag","ENSG00000239332.6",0.4,"0.4"
"ENST00000453936.1","gt","ag","ENSG00000226548.1",0.5,"0.5"
"ENST00000653090.1","gt","ag","ENSG00000239332.6",0.4,"0.4"
"ENST00000429761.1","gt","ag","ENSG00000228925.1",0.5,"0.5"
"ENST00000422201.1","gt","ag","ENSG00000233845.1",0.5,"0.5"
"ENST00000421759.1","gc","ag","ENSG00000225187.1",0.5,"0.5"
"ENST00000666175.1","gt","ag","ENSG00000226087.2",0.5,"0.5"
"ENST00000648301.1","gt","ag","ENSG00000235760.4",0.4,"0.4"
"ENST00000435331.3","gt","ag","ENSG00000235760.4",0.4,"0.4"
"ENST00000435331.3","gt","ag","ENSG00000235760.4",0.4,"0.4"
"ENST00000417692.1","gt","ag","ENSG00000233230.1",0.5,"0.5"
"ENST00000661667.1","gt","ag","ENSG00000230773.9",0.230769230769231,"0.230769230769231"
"ENST00000661667.1","gt","ag","ENSG00000230773.9",0.230769230769231,"0.230769230769231"
"ENST00000634253.2","gt","ag","ENSG00000282828.2",0.333333333333333,"0.333333333333333"
"ENST00000634253.2","gt","ag","ENSG00000282828.2",0.333333333333333,"0.333333333333333"
"ENST00000634985.1","gt","ag","ENSG00000283058.1",0.25,"0.25"
"ENST00000634985.1","gt","ag","ENSG00000283058.1",0.25,"0.25"
"ENST00000634985.1","gt","ag","ENSG00000283058.1",0.25,"0.25"
"ENST00000671345.1","gt","ag","ENSG00000286412.1",0.333333333333333,"0.333333333333333"
"ENST00000671345.1","gt","ag","ENSG00000286412.1",0.333333333333333,"0.333333333333333"
"ENST00000659131.1","gt","ag","ENSG00000287867.1",0.333333333333333,"0.333333333333333"
"ENST00000659131.1","gt","ag","ENSG00000287867.1",0.333333333333333,"0.333333333333333"
"ENST00000663568.1","gt","ag","ENSG00000287344.1",0.333333333333333,"0.333333333333333"
"ENST00000663568.1","gt","ag","ENSG00000287344.1",0.333333333333333,"0.333333333333333"
"ENST00000435357.2","gt","ag","ENSG00000225444.2",0.333333333333333,"0.333333333333333"
"ENST00000435357.2","gt","ag","ENSG00000225444.2",0.333333333333333,"0.333333333333333"
"ENST00000443926.1","gt","ag","ENSG00000236837.1",0.25,"0.25"
"ENST00000443926.1","gt","ag","ENSG00000236837.1",0.25,"0.25"
"ENST00000443926.1","gt","ag","ENSG00000236837.1",0.25,"0.25"
"ENST00000418451.1","gt","ag","ENSG00000232604.1",0.5,"0.5"
"ENST00000606436.1","gt","ag","ENSG00000272156.1",0.5,"0.5"
"ENST00000431130.2","gc","ag","ENSG00000234943.2",0.5,"0.5"
"ENST00000456363.1","gt","ag","ENSG00000238018.2",0.5,"0.5"
"ENST00000449838.2","gt","ag","ENSG00000231334.2",0.333333333333333,"0.333333333333333"
"ENST00000449838.2","gt","ag","ENSG00000231334.2",0.333333333333333,"0.333333333333333"
"ENST00000366153.2","gt","ag","ENSG00000203327.2",0.5,"0.5"
"ENST00000599475.1","gt","ag","ENSG00000240401.9",0.5,"0.5"
"ENST00000670067.1","gc","ag","ENSG00000240401.9",0.5,"0.5"
"ENST00000451034.1","gt","ag","ENSG00000229805.1",0.5,"0.5"
"ENST00000668950.1","gt","ag","ENSG00000233251.8",0.285714285714286,"0.285714285714286"
"ENST00000668950.1","gt","ag","ENSG00000233251.8",0.285714285714286,"0.285714285714286"
"ENST00000659091.1","gt","ag","ENSG00000233251.8",0.285714285714286,"0.285714285714286"
"ENST00000659091.1","gt","ag","ENSG00000233251.8",0.285714285714286,"0.285714285714286"
"ENST00000659091.1","gt","ag","ENSG00000233251.8",0.285714285714286,"0.285714285714286"
"ENST00000659091.1","gt","ag","ENSG00000233251.8",0.285714285714286,"0.285714285714286"
"ENST00000649346.1","gt","ag","ENSG00000285755.2",0.3,"0.3"
"ENST00000649346.1","gt","ag","ENSG00000285755.2",0.3,"0.3"
"ENST00000649346.1","gt","ag","ENSG00000285755.2",0.3,"0.3"
"ENST00000649346.1","gt","ag","ENSG00000285755.2",0.3,"0.3"
"ENST00000649346.1","gt","ag","ENSG00000285755.2",0.3,"0.3"
"ENST00000655725.1","gt","ag","ENSG00000285755.2",0.3,"0.3"
"ENST00000655725.1","gt","ag","ENSG00000285755.2",0.3,"0.3"
"ENST00000655725.1","gt","ag","ENSG00000285755.2",0.3,"0.3"
"ENST00000666406.1","gt","ag","ENSG00000285755.2",0.3,"0.3"
"ENST00000661436.1","gt","ag","ENSG00000287875.1",0.333333333333333,"0.333333333333333"
"ENST00000661436.1","gt","ag","ENSG00000287875.1",0.333333333333333,"0.333333333333333"
"ENST00000655335.1","gt","ag","ENSG00000225226.2",0.25,"0.25"
"ENST00000655335.1","gt","ag","ENSG00000225226.2",0.25,"0.25"
"ENST00000655335.1","gt","ag","ENSG00000225226.2",0.25,"0.25"
"ENST00000671194.1","gt","ag","ENSG00000233723.9",0.227272727272727,"0.227272727272727"
"ENST00000671194.1","gt","ag","ENSG00000233723.9",0.227272727272727,"0.227272727272727"
"ENST00000668796.1","gt","ag","ENSG00000233891.8",0.259259259259259,"0.259259259259259"
"ENST00000648110.1","gt","ag","ENSG00000231815.2",0.2,"0.2"
"ENST00000648110.1","gt","ag","ENSG00000231815.2",0.2,"0.2"
"ENST00000648110.1","gt","ag","ENSG00000231815.2",0.2,"0.2"
"ENST00000648110.1","gt","ag","ENSG00000231815.2",0.2,"0.2"
"ENST00000435557.1","gt","ag","ENSG00000233891.8",0.259259259259259,"0.259259259259259"
"ENST00000435557.1","gt","ag","ENSG00000233891.8",0.259259259259259,"0.259259259259259"
"ENST00000658628.1","gt","ag","ENSG00000286604.1",0.5,"0.5"
"ENST00000648464.2","gt","ag","ENSG00000285611.2",0.25,"0.25"
"ENST00000648464.2","gt","ag","ENSG00000285611.2",0.25,"0.25"
"ENST00000648464.2","gt","ag","ENSG00000285611.2",0.25,"0.25"
"ENST00000647917.1","gt","ag","ENSG00000228590.2",0.2,"0.2"
"ENST00000647917.1","gt","ag","ENSG00000228590.2",0.2,"0.2"
"ENST00000647917.1","gt","ag","ENSG00000228590.2",0.2,"0.2"
"ENST00000441598.2","gt","ag","ENSG00000228590.2",0.2,"0.2"
"ENST00000441598.2","gt","ag","ENSG00000228590.2",0.2,"0.2"
"ENST00000441598.2","gt","ag","ENSG00000228590.2",0.2,"0.2"
"ENST00000441598.2","gt","ag","ENSG00000228590.2",0.2,"0.2"
"ENST00000441598.2","gt","ag","ENSG00000228590.2",0.2,"0.2"
"ENST00000441598.2","gt","ag","ENSG00000228590.2",0.2,"0.2"
"ENST00000441598.2","gt","ag","ENSG00000228590.2",0.2,"0.2"
"ENST00000660178.1","gt","ag","ENSG00000287640.1",0.5,"0.5"
"ENST00000444873.1","gt","ag","ENSG00000233953.1",0.333333333333333,"0.333333333333333"
"ENST00000444873.1","gt","ag","ENSG00000233953.1",0.333333333333333,"0.333333333333333"
"ENST00000439412.6","gt","ag","ENSG00000228414.7",0.333333333333333,"0.333333333333333"
"ENST00000439412.6","gt","ag","ENSG00000228414.7",0.333333333333333,"0.333333333333333"
"ENST00000439412.6","gt","ag","ENSG00000228414.7",0.333333333333333,"0.333333333333333"
"ENST00000452343.1","gt","ag","ENSG00000228414.7",0.333333333333333,"0.333333333333333"
"ENST00000452343.1","gt","ag","ENSG00000228414.7",0.333333333333333,"0.333333333333333"
"ENST00000462959.2","gt","ag","ENSG00000274769.1",0.25,"0.25"
"ENST00000462959.2","gt","ag","ENSG00000274769.1",0.25,"0.25"
"ENST00000462959.2","gt","ag","ENSG00000274769.1",0.25,"0.25"
"ENST00000462959.2","gt","ag","ENSG00000274769.1",0.25,"0.25"
"ENST00000462959.2","gt","ag","ENSG00000274769.1",0.25,"0.25"
"ENST00000462959.2","gc","ag","ENSG00000274769.1",0.25,"0.25"
"ENST00000462959.2","gt","ag","ENSG00000274769.1",0.25,"0.25"
"ENST00000420918.3","gt","ag","ENSG00000212978.6",0.4,"0.4"
"ENST00000422740.1","gt","ag","ENSG00000212978.6",0.4,"0.4"
"ENST00000422740.1","gt","ag","ENSG00000212978.6",0.4,"0.4"
"ENST00000605902.1","gt","ag","ENSG00000271889.1",0.5,"0.5"
"ENST00000607743.1","gt","ag","ENSG00000271889.1",0.5,"0.5"
"ENST00000606876.1","gt","ag","ENSG00000271889.1",0.5,"0.5"
"ENST00000648141.1","gt","ag","ENSG00000285857.1",0.5,"0.5"
"ENST00000425779.1","gt","ag","ENSG00000236498.1",0.5,"0.5"
"ENST00000665043.1","gt","ag","ENSG00000286360.1",0.5,"0.5"
"ENST00000416845.1","gt","ag","ENSG00000228541.1",0.5,"0.5"
"ENST00000657432.1","gt","ag","ENSG00000286524.1",0.5,"0.5"
"ENST00000452397.1","gt","ag","ENSG00000226605.1",0.5,"0.5"
"ENST00000423539.2","gt","ag","ENSG00000228079.2",0.5,"0.5"
"ENST00000431020.1","gt","ag","ENSG00000230923.2",0.166666666666667,"0.166666666666667"
"ENST00000431020.1","gt","ag","ENSG00000230923.2",0.166666666666667,"0.166666666666667"
"ENST00000431020.1","gt","ag","ENSG00000230923.2",0.166666666666667,"0.166666666666667"
"ENST00000431020.1","gt","ag","ENSG00000230923.2",0.166666666666667,"0.166666666666667"
"ENST00000431020.1","gt","ag","ENSG00000230923.2",0.166666666666667,"0.166666666666667"
