ENSG00000186092.7	ENST00000641515.2
ENSG00000106682.16	ENST00000679287.1
ENSG00000106682.16	ENST00000677681.1
ENSG00000106682.16	ENST00000678341.1
ENSG00000086730.17	ENST00000344995.9
ENSG00000086730.17	ENST00000398475.5
ENSG00000086730.17	ENST00000275635.11
ENSG00000086730.17	ENST00000460943.6
ENSG00000049541.11	ENST00000352131.7
ENSG00000049541.11	ENST00000055077.8
ENSG00000049541.11	ENST00000621097.4
ENSG00000106665.16	ENST00000223398.11
ENSG00000106665.16	ENST00000361545.9
ENSG00000006704.11	ENST00000265755.7
ENSG00000006704.11	ENST00000424337.7
ENSG00000006704.11	ENST00000455841.6
ENSG00000006704.11	ENST00000476977.5
ENSG00000263001.7	ENST00000652150.1
ENSG00000263001.7	ENST00000650807.1
ENSG00000263001.7	ENST00000573035.6
ENSG00000263001.7	ENST00000614986.4
ENSG00000263001.7	ENST00000620879.4
ENSG00000263001.7	ENST00000621734.4
ENSG00000263001.7	ENST00000443166.5
ENSG00000158517.15	ENST00000289473.10
ENSG00000196275.15	ENST00000451013.7
ENSG00000196275.15	ENST00000651129.1
ENSG00000196275.15	ENST00000625377.2
ENSG00000196275.15	ENST00000614386.1
ENSG00000274070.2	ENST00000616305.2
ENSG00000274523.5	ENST00000614461.4
ENSG00000274523.5	ENST00000610322.5
ENSG00000274523.5	ENST00000618035.4
ENSG00000174428.18	ENST00000651028.1
ENSG00000174428.18	ENST00000472837.7
ENSG00000174428.18	ENST00000629105.2
ENSG00000174428.18	ENST00000619142.4
ENSG00000174428.18	ENST00000614064.4
ENSG00000286038.1	ENST00000652175.1
ENSG00000286137.1	ENST00000651045.1
ENSG00000286014.1	ENST00000612377.2
ENSG00000178809.11	ENST00000450434.5
ENSG00000178809.11	ENST00000323819.7
ENSG00000178809.11	ENST00000430211.5
ENSG00000178809.11	ENST00000447409.6
ENSG00000178809.11	ENST00000437796.1
ENSG00000272391.6	ENST00000615331.5
ENSG00000272391.6	ENST00000607367.5
ENSG00000170092.14	ENST00000625065.3
ENSG00000170092.14	ENST00000455862.6
ENSG00000170092.14	ENST00000624640.1
ENSG00000127946.17	ENST00000336926.11
ENSG00000127946.17	ENST00000434438.6
ENSG00000127946.17	ENST00000616821.4
ENSG00000006606.9	ENST00000394905.2
ENSG00000006606.9	ENST00000005180.9
ENSG00000106178.7	ENST00000222902.7
ENSG00000106178.7	ENST00000416943.1
ENSG00000005486.17	ENST00000318622.8
ENSG00000005486.17	ENST00000006777.11
ENSG00000005486.17	ENST00000428119.1
ENSG00000127948.16	ENST00000461988.6
ENSG00000127948.16	ENST00000394893.5
ENSG00000127948.16	ENST00000439269.1
ENSG00000189077.11	ENST00000493111.7
ENSG00000189077.11	ENST00000417509.5
ENSG00000189077.11	ENST00000439537.5
ENSG00000127952.17	ENST00000360591.7
ENSG00000127952.17	ENST00000248600.5
ENSG00000127952.17	ENST00000340062.9
ENSG00000127952.17	ENST00000359697.8
ENSG00000127952.17	ENST00000431581.5
ENSG00000127952.17	ENST00000451157.1
ENSG00000146701.12	ENST00000461263.2
ENSG00000146701.12	ENST00000443006.5
ENSG00000146701.12	ENST00000315758.10
ENSG00000146701.12	ENST00000432020.2
ENSG00000177679.16	ENST00000611745.2
ENSG00000106211.10	ENST00000248553.7
ENSG00000106211.10	ENST00000674638.1
ENSG00000106211.10	ENST00000674547.1
ENSG00000106211.10	ENST00000675226.1
ENSG00000106211.10	ENST00000675538.1
ENSG00000106211.10	ENST00000676231.1
ENSG00000106211.10	ENST00000675134.1
ENSG00000106211.10	ENST00000675906.1
ENSG00000106211.10	ENST00000674650.1
ENSG00000106211.10	ENST00000429938.1
ENSG00000170027.7	ENST00000307630.5
ENSG00000146700.9	ENST00000275560.4
ENSG00000188372.15	ENST00000336517.8
ENSG00000188372.15	ENST00000394857.8
ENSG00000188372.15	ENST00000416245.5
ENSG00000091073.20	ENST00000324432.9
ENSG00000091073.20	ENST00000446600.5
ENSG00000091073.20	ENST00000430490.7
ENSG00000091073.20	ENST00000413936.6
ENSG00000091073.20	ENST00000446820.6
ENSG00000243566.7	ENST00000257632.9
ENSG00000243566.7	ENST00000334348.8
ENSG00000243566.7	ENST00000394849.1
ENSG00000185040.13	ENST00000632547.1
ENSG00000185040.13	ENST00000633306.1
ENSG00000185040.13	ENST00000515340.2
ENSG00000146707.15	ENST00000275569.8
ENSG00000146707.15	ENST00000310842.9
ENSG00000186645.10	ENST00000671986.2
ENSG00000135205.15	ENST00000285871.5
ENSG00000127951.8	ENST00000248598.6
ENSG00000186088.16	ENST00000257626.12
ENSG00000186088.16	ENST00000441833.6
ENSG00000127947.16	ENST00000248594.11
ENSG00000127947.16	ENST00000415482.6
ENSG00000127947.16	ENST00000435495.6
ENSG00000187257.16	ENST00000334955.13
ENSG00000187257.16	ENST00000445288.5
ENSG00000135211.6	ENST00000257663.4
ENSG00000006576.16	ENST00000416283.6
ENSG00000006576.16	ENST00000422959.6
ENSG00000006576.16	ENST00000307305.12
ENSG00000006576.16	ENST00000424760.5
ENSG00000006576.16	ENST00000415251.6
ENSG00000006576.16	ENST00000275575.11
ENSG00000006576.16	ENST00000450574.5
ENSG00000006576.16	ENST00000248550.7
ENSG00000187391.22	ENST00000354212.9
ENSG00000187391.22	ENST00000628980.2
ENSG00000187391.22	ENST00000419488.5
ENSG00000187391.22	ENST00000535697.5
ENSG00000187391.22	ENST00000629359.2
ENSG00000187391.22	ENST00000637441.1
ENSG00000187391.22	ENST00000626691.2
ENSG00000187391.22	ENST00000522391.3
ENSG00000187391.22	ENST00000637282.1
ENSG00000187391.22	ENST00000519748.5
ENSG00000187391.22	ENST00000636039.1
ENSG00000187391.22	ENST00000630991.2
ENSG00000187391.22	ENST00000628781.1
ENSG00000127955.17	ENST00000649225.1
ENSG00000127955.17	ENST00000648663.1
ENSG00000127955.17	ENST00000649855.1
ENSG00000127955.17	ENST00000648098.1
ENSG00000127955.17	ENST00000648476.1
ENSG00000127955.17	ENST00000648412.1
ENSG00000127955.17	ENST00000648953.1
ENSG00000127955.17	ENST00000648306.1
ENSG00000127955.17	ENST00000648832.1
ENSG00000127955.17	ENST00000648877.1
ENSG00000127955.17	ENST00000442586.2
ENSG00000127955.17	ENST00000649487.1
ENSG00000127955.17	ENST00000649267.1
ENSG00000127955.17	ENST00000351004.8
ENSG00000127955.17	ENST00000649796.2
ENSG00000127955.17	ENST00000649634.1
ENSG00000127955.17	ENST00000457358.7
ENSG00000135218.19	ENST00000435819.5
ENSG00000135218.19	ENST00000309881.11
ENSG00000135218.19	ENST00000534394.5
ENSG00000135218.19	ENST00000433696.6
ENSG00000135218.19	ENST00000538969.5
ENSG00000135218.19	ENST00000544133.5
ENSG00000135218.19	ENST00000447544.7
ENSG00000135218.19	ENST00000394788.7
ENSG00000135218.19	ENST00000432207.5
ENSG00000214415.4	ENST00000398291.4
ENSG00000075223.14	ENST00000265361.8
ENSG00000075223.14	ENST00000419255.6
ENSG00000019991.18	ENST00000222390.11
ENSG00000019991.18	ENST00000457544.7
ENSG00000019991.18	ENST00000444829.7
ENSG00000019991.18	ENST00000453411.6
ENSG00000019991.18	ENST00000423064.7
ENSG00000019991.18	ENST00000465234.2
ENSG00000019991.18	ENST00000354224.10
ENSG00000019991.18	ENST00000643024.1
ENSG00000153956.16	ENST00000356860.8
ENSG00000153956.16	ENST00000356253.9
ENSG00000153956.16	ENST00000423588.1
ENSG00000186472.20	ENST00000333891.14
ENSG00000186472.20	ENST00000423517.6
ENSG00000186472.20	ENST00000618073.1
ENSG00000186472.20	ENST00000437081.1
ENSG00000170381.14	ENST00000643230.2
ENSG00000170381.14	ENST00000427262.6
ENSG00000170381.14	ENST00000642232.1
ENSG00000075213.11	ENST00000265362.9
ENSG00000075213.11	ENST00000436949.5
ENSG00000153993.14	ENST00000284136.11
ENSG00000153993.14	ENST00000444867.1
ENSG00000198822.11	ENST00000361669.7
ENSG00000198822.11	ENST00000439827.1
ENSG00000164659.15	ENST00000450689.7
ENSG00000164659.15	ENST00000444627.5
ENSG00000164659.15	ENST00000416314.5
ENSG00000135164.19	ENST00000413276.6
ENSG00000135164.19	ENST00000331242.12
ENSG00000135164.19	ENST00000432937.6
ENSG00000135164.19	ENST00000394703.9
ENSG00000135185.12	ENST00000257637.8
ENSG00000135185.12	ENST00000433078.5
ENSG00000135185.12	ENST00000423734.1
ENSG00000005469.12	ENST00000331536.8
ENSG00000005469.12	ENST00000419147.6
ENSG00000005469.12	ENST00000412227.6
ENSG00000005469.12	ENST00000442291.1
ENSG00000005471.19	ENST00000649586.2
ENSG00000005471.19	ENST00000265723.8
ENSG00000005471.19	ENST00000359206.8
ENSG00000005471.19	ENST00000453593.5
ENSG00000085563.15	ENST00000622132.5
ENSG00000085563.15	ENST00000265724.8
ENSG00000085563.15	ENST00000543898.5
ENSG00000105784.15	ENST00000338056.7
ENSG00000105784.15	ENST00000493037.5
ENSG00000105784.15	ENST00000394654.3
ENSG00000075303.13	ENST00000341119.10
ENSG00000006634.8	ENST00000265728.6
ENSG00000008277.15	ENST00000398204.8
ENSG00000008277.15	ENST00000413139.2
ENSG00000008277.15	ENST00000398201.8
ENSG00000008277.15	ENST00000265727.11
ENSG00000008277.15	ENST00000398209.7
ENSG00000008277.15	ENST00000684002.1
ENSG00000075142.14	ENST00000265729.7
ENSG00000075142.14	ENST00000419179.5
ENSG00000075142.14	ENST00000490437.5
ENSG00000075142.14	ENST00000394641.7
ENSG00000075142.14	ENST00000431660.5
ENSG00000127954.13	ENST00000380079.9
ENSG00000127954.13	ENST00000301959.9
ENSG00000127954.13	ENST00000414498.1
ENSG00000182348.7	ENST00000333190.5
ENSG00000182348.7	ENST00000611114.1
ENSG00000164645.3	ENST00000297203.3
ENSG00000164647.9	ENST00000297205.7
ENSG00000157214.14	ENST00000287908.7
ENSG00000157214.14	ENST00000394621.7
ENSG00000157214.14	ENST00000394626.5
ENSG00000157214.14	ENST00000394622.6
ENSG00000157214.14	ENST00000394632.5
ENSG00000157214.14	ENST00000402625.6
ENSG00000157214.14	ENST00000394629.2
ENSG00000105792.19	ENST00000389297.8
ENSG00000105792.19	ENST00000497910.5
ENSG00000283267.1	ENST00000637645.1
ENSG00000105793.16	ENST00000257659.12
ENSG00000105793.16	ENST00000222511.11
ENSG00000157224.16	ENST00000287916.8
ENSG00000157224.16	ENST00000496677.6
ENSG00000157224.16	ENST00000394605.2
ENSG00000058091.17	ENST00000380050.8
ENSG00000058091.17	ENST00000265741.7
ENSG00000058091.17	ENST00000406263.5
ENSG00000058091.17	ENST00000436577.3
ENSG00000251154.2	ENST00000509356.2
ENSG00000157240.4	ENST00000287934.4
ENSG00000127989.14	ENST00000419292.1
ENSG00000127989.14	ENST00000351870.8
ENSG00000127989.14	ENST00000406735.6
ENSG00000127914.19	ENST00000680534.1
ENSG00000127914.19	ENST00000680513.1
ENSG00000127914.19	ENST00000680072.1
ENSG00000127914.19	ENST00000679821.1
ENSG00000127914.19	ENST00000681722.1
ENSG00000127914.19	ENST00000680181.1
ENSG00000127914.19	ENST00000356239.8
ENSG00000127914.19	ENST00000679521.1
ENSG00000127914.19	ENST00000680952.1
ENSG00000127914.19	ENST00000681412.1
ENSG00000127914.19	ENST00000680766.1
ENSG00000127914.19	ENST00000359028.7
ENSG00000127914.19	ENST00000491695.2
ENSG00000001630.17	ENST00000003100.13
ENSG00000001630.17	ENST00000450723.5
ENSG00000285772.1	ENST00000435873.1
ENSG00000285953.1	ENST00000650585.1
ENSG00000240720.10	ENST00000343318.9
ENSG00000240720.10	ENST00000458448.6
ENSG00000001631.16	ENST00000394507.5
ENSG00000001631.16	ENST00000394505.7
ENSG00000001631.16	ENST00000340022.6
ENSG00000001631.16	ENST00000412043.6
ENSG00000001631.16	ENST00000394503.6
ENSG00000001629.10	ENST00000265742.8
ENSG00000157259.8	ENST00000287957.5
ENSG00000242950.7	ENST00000603053.2
ENSG00000242950.7	ENST00000493463.2
ENSG00000127980.16	ENST00000438045.5
ENSG00000127980.16	ENST00000248633.9
ENSG00000127980.16	ENST00000428214.5
ENSG00000127993.16	ENST00000481551.5
ENSG00000127993.16	ENST00000265732.10
ENSG00000234545.8	ENST00000445716.6
ENSG00000234545.8	ENST00000438306.5
ENSG00000234545.8	ENST00000427372.5
ENSG00000105810.10	ENST00000265734.8
ENSG00000105810.10	ENST00000424848.3
ENSG00000205413.8	ENST00000620985.4
ENSG00000205413.8	ENST00000379958.3
ENSG00000177409.12	ENST00000318238.9
ENSG00000177409.12	ENST00000411955.5
ENSG00000177409.12	ENST00000437805.5
ENSG00000177409.12	ENST00000610760.1
ENSG00000188175.10	ENST00000394468.7
ENSG00000188175.10	ENST00000440868.5
ENSG00000188175.10	ENST00000341723.8
ENSG00000188175.10	ENST00000453812.2
ENSG00000004766.17	ENST00000251739.9
ENSG00000004766.17	ENST00000544910.5
ENSG00000004766.17	ENST00000305866.10
ENSG00000004948.16	ENST00000426151.7
ENSG00000004948.16	ENST00000649521.1
ENSG00000004948.16	ENST00000394441.5
ENSG00000127928.13	ENST00000455502.5
ENSG00000127928.13	ENST00000248572.10
ENSG00000127928.13	ENST00000429473.1
ENSG00000127928.13	ENST00000430875.1
ENSG00000127928.13	ENST00000428834.1
ENSG00000105825.14	ENST00000222543.11
ENSG00000105825.14	ENST00000650573.1
ENSG00000127920.6	ENST00000248564.6
ENSG00000105829.13	ENST00000222547.8
ENSG00000105829.13	ENST00000433727.5
ENSG00000105829.13	ENST00000425626.1
ENSG00000164692.18	ENST00000297268.11
ENSG00000164692.18	ENST00000620463.1
ENSG00000127995.17	ENST00000297273.9
ENSG00000127990.19	ENST00000647351.1
ENSG00000127990.19	ENST00000648936.2
ENSG00000127990.19	ENST00000447873.6
ENSG00000127990.19	ENST00000644816.1
ENSG00000127990.19	ENST00000646489.1
ENSG00000127990.19	ENST00000642933.1
ENSG00000127990.19	ENST00000445866.7
ENSG00000127990.19	ENST00000437425.7
ENSG00000127990.19	ENST00000645725.1
ENSG00000127990.19	ENST00000644551.1
ENSG00000127990.19	ENST00000646137.1
ENSG00000127990.19	ENST00000645262.1
ENSG00000127990.19	ENST00000646943.1
ENSG00000127990.19	ENST00000645101.1
ENSG00000127990.19	ENST00000643272.1
ENSG00000127990.19	ENST00000644375.1
ENSG00000127990.19	ENST00000642394.1
ENSG00000127990.19	ENST00000644681.1
ENSG00000127990.19	ENST00000642707.1
ENSG00000127990.19	ENST00000644609.1
ENSG00000127990.19	ENST00000646098.1
ENSG00000127990.19	ENST00000644122.1
ENSG00000127990.19	ENST00000645535.1
ENSG00000127990.19	ENST00000642441.1
ENSG00000127990.19	ENST00000644116.1
ENSG00000127990.19	ENST00000647018.1
ENSG00000127990.19	ENST00000647096.1
ENSG00000127990.19	ENST00000428696.7
ENSG00000127990.19	ENST00000646879.1
ENSG00000127990.19	ENST00000643193.1
ENSG00000127990.19	ENST00000415788.3
ENSG00000127990.19	ENST00000645109.1
ENSG00000127990.19	ENST00000643128.1
ENSG00000127990.19	ENST00000643903.1
ENSG00000242265.6	ENST00000482108.1
ENSG00000242265.6	ENST00000488574.5
ENSG00000242265.6	ENST00000612748.1
ENSG00000242265.6	ENST00000617526.4
ENSG00000242265.6	ENST00000615790.5
ENSG00000242265.6	ENST00000612941.2
ENSG00000158528.12	ENST00000433360.6
ENSG00000158528.12	ENST00000340694.8
ENSG00000158528.12	ENST00000424654.5
ENSG00000158528.12	ENST00000433881.5
ENSG00000158528.12	ENST00000456331.6
ENSG00000158528.12	ENST00000289495.7
ENSG00000005421.9	ENST00000222381.8
ENSG00000105852.11	ENST00000265627.10
ENSG00000105852.11	ENST00000427422.5
ENSG00000105852.11	ENST00000451904.5
ENSG00000105854.13	ENST00000222572.8
ENSG00000105854.13	ENST00000633531.1
ENSG00000105854.13	ENST00000433091.6
ENSG00000105854.13	ENST00000633192.1
ENSG00000005981.13	ENST00000428113.5
ENSG00000005981.13	ENST00000325885.6
ENSG00000004799.8	ENST00000005178.6
ENSG00000158560.14	ENST00000537881.5
ENSG00000158560.14	ENST00000447467.6
ENSG00000158560.14	ENST00000324972.10
ENSG00000158560.14	ENST00000630942.2
ENSG00000158560.14	ENST00000437599.5
ENSG00000158560.14	ENST00000359388.8
ENSG00000158560.14	ENST00000413338.5
ENSG00000158560.14	ENST00000457059.2
ENSG00000004864.14	ENST00000265631.10
ENSG00000004864.14	ENST00000416240.6
ENSG00000127922.9	ENST00000615352.4
ENSG00000127922.9	ENST00000356686.2
ENSG00000127922.9	ENST00000417009.5
ENSG00000127922.9	ENST00000623693.3
ENSG00000127922.9	ENST00000623498.3
ENSG00000127922.9	ENST00000444799.5
ENSG00000127922.9	ENST00000488005.5
ENSG00000127922.9	ENST00000413065.5
ENSG00000127922.9	ENST00000248566.3
ENSG00000006377.11	ENST00000518156.3
ENSG00000006377.11	ENST00000555308.1
ENSG00000105880.7	ENST00000648378.1
ENSG00000105880.7	ENST00000486603.2
ENSG00000196636.8	ENST00000432641.3
ENSG00000196636.8	ENST00000360382.4
ENSG00000006128.12	ENST00000350485.8
ENSG00000006128.12	ENST00000346867.4
ENSG00000006128.12	ENST00000319273.10
ENSG00000070669.17	ENST00000394308.8
ENSG00000070669.17	ENST00000175506.8
ENSG00000070669.17	ENST00000394309.7
ENSG00000070669.17	ENST00000437628.5
ENSG00000070669.17	ENST00000422745.5
ENSG00000070669.17	ENST00000455086.5
ENSG00000070669.17	ENST00000444334.5
ENSG00000135175.5	ENST00000257627.4
ENSG00000164715.6	ENST00000297293.6
ENSG00000180535.4	ENST00000609256.2
ENSG00000180535.4	ENST00000314018.2
ENSG00000205356.10	ENST00000447648.7
ENSG00000164713.10	ENST00000539286.5
ENSG00000164713.10	ENST00000297290.4
ENSG00000006453.14	ENST00000005260.9
ENSG00000106236.4	ENST00000265634.4
ENSG00000166448.15	ENST00000416379.6
ENSG00000166448.15	ENST00000339375.9
ENSG00000166448.15	ENST00000450876.5
ENSG00000166448.15	ENST00000345589.4
ENSG00000196367.14	ENST00000355540.7
ENSG00000196367.14	ENST00000359863.8
ENSG00000196367.14	ENST00000628380.2
ENSG00000196367.14	ENST00000456197.2
ENSG00000196367.14	ENST00000446306.7
ENSG00000198742.10	ENST00000361368.7
ENSG00000198742.10	ENST00000361125.1
ENSG00000185467.8	ENST00000327442.7
ENSG00000185467.8	ENST00000681060.1
ENSG00000284292.1	ENST00000638617.1
ENSG00000241685.10	ENST00000262942.10
ENSG00000130429.15	ENST00000443222.6
ENSG00000130429.15	ENST00000645391.1
ENSG00000130429.15	ENST00000455009.6
ENSG00000130429.15	ENST00000431816.6
ENSG00000130429.15	ENST00000458033.6
ENSG00000130429.15	ENST00000451682.5
ENSG00000130429.15	ENST00000427217.6
ENSG00000130429.15	ENST00000646101.2
ENSG00000106244.13	ENST00000350498.8
ENSG00000106244.13	ENST00000626285.1
ENSG00000106245.11	ENST00000403633.6
ENSG00000106245.11	ENST00000222969.10
ENSG00000106245.11	ENST00000456893.6
ENSG00000106246.18	ENST00000292478.9
ENSG00000248919.7	ENST00000413834.5
ENSG00000160917.15	ENST00000436336.6
ENSG00000160917.15	ENST00000292476.10
ENSG00000160917.15	ENST00000451876.5
ENSG00000160917.15	ENST00000441580.5
ENSG00000241468.8	ENST00000449683.5
ENSG00000241468.8	ENST00000359832.8
ENSG00000241468.8	ENST00000292475.8
ENSG00000241468.8	ENST00000488775.5
ENSG00000241468.8	ENST00000394186.3
ENSG00000198556.14	ENST00000483089.5
ENSG00000198556.14	ENST00000448667.5
ENSG00000198556.14	ENST00000331410.10
ENSG00000198556.14	ENST00000493485.5
ENSG00000198556.14	ENST00000379724.3
ENSG00000160908.15	ENST00000337673.7
ENSG00000160908.15	ENST00000426306.2
ENSG00000160908.15	ENST00000651061.1
ENSG00000196652.12	ENST00000326775.10
ENSG00000196652.12	ENST00000451158.5
ENSG00000196652.12	ENST00000394170.6
ENSG00000221909.3	ENST00000449309.2
ENSG00000197343.11	ENST00000320583.9
ENSG00000197343.11	ENST00000357864.6
ENSG00000197343.11	ENST00000626122.2
ENSG00000197343.11	ENST00000454654.5
ENSG00000197343.11	ENST00000252713.9
ENSG00000197343.11	ENST00000449244.5
ENSG00000197343.11	ENST00000425063.5
ENSG00000197343.11	ENST00000493277.5
ENSG00000197343.11	ENST00000424881.5
ENSG00000197343.11	ENST00000440391.5
ENSG00000197343.11	ENST00000394163.2
ENSG00000272647.3	ENST00000455905.1
ENSG00000244219.7	ENST00000431679.6
ENSG00000244219.7	ENST00000453227.5
ENSG00000197037.11	ENST00000394152.7
ENSG00000197037.11	ENST00000334715.7
ENSG00000197037.11	ENST00000262941.7
ENSG00000106258.15	ENST00000222982.8
ENSG00000106258.15	ENST00000339843.6
ENSG00000106258.15	ENST00000439761.3
ENSG00000282301.4	ENST00000620220.6
ENSG00000282301.4	ENST00000611620.4
ENSG00000160870.15	ENST00000336374.4
ENSG00000160868.15	ENST00000354593.6
ENSG00000160868.15	ENST00000651514.1
ENSG00000160868.15	ENST00000336411.7
ENSG00000160868.15	ENST00000652018.1
ENSG00000160868.15	ENST00000651783.1
ENSG00000021461.17	ENST00000631161.2
ENSG00000021461.17	ENST00000354829.7
ENSG00000021461.17	ENST00000342499.8
ENSG00000021461.17	ENST00000417625.5
ENSG00000021461.17	ENST00000415413.5
ENSG00000021461.17	ENST00000444905.5
ENSG00000021461.17	ENST00000222382.5
ENSG00000021461.17	ENST00000312017.9
ENSG00000244623.2	ENST00000316368.3
ENSG00000146833.16	ENST00000349062.7
ENSG00000146833.16	ENST00000355947.6
ENSG00000146833.16	ENST00000354241.5
ENSG00000176402.6	ENST00000312891.3
ENSG00000160862.13	ENST00000292401.9
ENSG00000160862.13	ENST00000411734.1
ENSG00000106261.17	ENST00000535170.5
ENSG00000106261.17	ENST00000324306.11
ENSG00000106261.17	ENST00000426572.5
ENSG00000106261.17	ENST00000620510.1
ENSG00000166529.15	ENST00000456748.6
ENSG00000166529.15	ENST00000292450.9
ENSG00000166529.15	ENST00000543588.2
ENSG00000166526.18	ENST00000413658.6
ENSG00000166526.18	ENST00000424697.5
ENSG00000166526.18	ENST00000299667.9
ENSG00000166526.18	ENST00000303915.10
ENSG00000166526.18	ENST00000412947.6
ENSG00000168090.10	ENST00000303904.8
ENSG00000168090.10	ENST00000418625.5
ENSG00000166508.18	ENST00000303887.10
ENSG00000166508.18	ENST00000354230.7
ENSG00000166508.18	ENST00000621318.4
ENSG00000166508.18	ENST00000343023.10
ENSG00000221838.10	ENST00000429084.5
ENSG00000221838.10	ENST00000359593.9
ENSG00000221838.10	ENST00000421755.5
ENSG00000221838.10	ENST00000422582.5
ENSG00000106290.15	ENST00000453269.7
ENSG00000106290.15	ENST00000472509.5
ENSG00000106290.15	ENST00000452041.5
ENSG00000106290.15	ENST00000344095.8
ENSG00000106290.15	ENST00000437822.6
ENSG00000166997.8	ENST00000262932.5
ENSG00000214309.5	ENST00000398075.4
ENSG00000188186.10	ENST00000341942.9
ENSG00000188186.10	ENST00000474141.5
ENSG00000188186.10	ENST00000460732.5
ENSG00000188186.10	ENST00000441173.1
